,receptor,family,type,gene
712,kinase insert domain receptor,Type IV RTKs: VEGF (vascular endothelial growth factor) receptor family,catalytic_receptor,['KDR']
713,fms related receptor tyrosine kinase 4,Type IV RTKs: VEGF (vascular endothelial growth factor) receptor family,catalytic_receptor,['FLT4']
714,muscle associated receptor tyrosine kinase,Type IX RTKs: MuSK,catalytic_receptor,['MUSK']
715,receptor tyrosine kinase like orphan receptor 1,Type VIII RTKs: ROR family ,catalytic_receptor,['ROR1']
716,receptor tyrosine kinase like orphan receptor 2,Type VIII RTKs: ROR family ,catalytic_receptor,['ROR2']
717,neurotrophic receptor tyrosine kinase 1,Type VII RTKs: Neurotrophin receptor/Trk family,catalytic_receptor,['NTRK1']
718,neurotrophic receptor tyrosine kinase 2,Type VII RTKs: Neurotrophin receptor/Trk family,catalytic_receptor,['NTRK2']
719,neurotrophic receptor tyrosine kinase 3,Type VII RTKs: Neurotrophin receptor/Trk family,catalytic_receptor,['NTRK3']
720,protein tyrosine kinase 7 (inactive),Type VI RTKs: PTK7/CCK4,catalytic_receptor,['PTK7']
721,fibroblast growth factor receptor 1,Type V RTKs: FGF (fibroblast growth factor) receptor family,catalytic_receptor,['FGFR1']
722,fibroblast growth factor receptor 2,Type V RTKs: FGF (fibroblast growth factor) receptor family,catalytic_receptor,['FGFR2']
723,fibroblast growth factor receptor 3,Type V RTKs: FGF (fibroblast growth factor) receptor family,catalytic_receptor,['FGFR3']
724,fibroblast growth factor receptor 4,Type V RTKs: FGF (fibroblast growth factor) receptor family,catalytic_receptor,['FGFR4']
725,EPH receptor A1,Type XIII RTKs: Ephrin receptor family,catalytic_receptor,['EPHA1']
726,EPH receptor A2,Type XIII RTKs: Ephrin receptor family,catalytic_receptor,['EPHA2']
727,EPH receptor A3,Type XIII RTKs: Ephrin receptor family,catalytic_receptor,['EPHA3']
728,EPH receptor A4,Type XIII RTKs: Ephrin receptor family,catalytic_receptor,['EPHA4']
729,EPH receptor A5,Type XIII RTKs: Ephrin receptor family,catalytic_receptor,['EPHA5']
730,EPH receptor A6,Type XIII RTKs: Ephrin receptor family,catalytic_receptor,"['ENSGALG00000015418', 'ENSGALG00000040949', 'ENSGALG00000050046']"
731,EPH receptor A7,Type XIII RTKs: Ephrin receptor family,catalytic_receptor,['EPHA7']
732,EPH receptor A8,Type XIII RTKs: Ephrin receptor family,catalytic_receptor,['EPHA8']
733,EPH receptor B1,Type XIII RTKs: Ephrin receptor family,catalytic_receptor,['EPHB1']
734,EPH receptor B2,Type XIII RTKs: Ephrin receptor family,catalytic_receptor,['EPHB2']
735,EPH receptor B3,Type XIII RTKs: Ephrin receptor family,catalytic_receptor,['EPHB3']
736,EPH receptor B6,Type XIII RTKs: Ephrin receptor family,catalytic_receptor,['EPHB6']
737,tyrosine kinase with immunoglobulin like and EGF like domains 1,Type XII RTKs: TIE family of angiopoietin receptors,catalytic_receptor,['TIE1']
738,TEK receptor tyrosine kinase,Type XII RTKs: TIE family of angiopoietin receptors,catalytic_receptor,['TEK']
739,TYRO3 protein tyrosine kinase,"Type XI RTKs: TAM (TYRO3-, AXL- and MER-TK) receptor family",catalytic_receptor,['AXL']
740,"MER proto-oncogene, tyrosine kinase","Type XI RTKs: TAM (TYRO3-, AXL- and MER-TK) receptor family",catalytic_receptor,['MERTK']
741,ret proto-oncogene,Type XIV RTKs: RET,catalytic_receptor,['RET']
742,ALK receptor tyrosine kinase,Type XIX RTKs: Leukocyte tyrosine kinase (LTK) receptor family,catalytic_receptor,['ALK']
743,"MET proto-oncogene, receptor tyrosine kinase",Type X RTKs: HGF (hepatocyte growth factor) receptor family,catalytic_receptor,['MET']
744,macrophage stimulating 1 receptor,Type X RTKs: HGF (hepatocyte growth factor) receptor family,catalytic_receptor,['MST1R']
745,apoptosis associated tyrosine kinase,Type XVIII RTKs: LMR family,catalytic_receptor,['AATK']
746,"c-ros oncogene 1, receptor tyrosine kinase",Type XVII RTKs: ROS receptors,catalytic_receptor,['ROS1']
747,discoidin domain receptor tyrosine kinase 2,Type XVI RTKs: DDR (collagen receptor) family,catalytic_receptor,['DDR2']
748,receptor like tyrosine kinase,Type XV RTKs: RYK,catalytic_receptor,['RYK']
749,serine/threonine/tyrosine kinase 1,Type XX RTKs: STYK1,catalytic_receptor,['STYK1']
750,isocitrate dehydrogenase (NADP(+)) 1,1.1.1.42 Isocitrate dehydrogenases,enzyme,['IDH1']
751,isocitrate dehydrogenase (NADP(+)) 2,1.1.1.42 Isocitrate dehydrogenases,enzyme,['IDH2']
752,"tryptophan 2,3-dioxygenase",1.13.11.- Dioxygenases,enzyme,['TDO2']
753,lysine demethylase 1A,1.14.11.- Histone demethylases,enzyme,['KDM1A']
754,lysine demethylase 1B,1.14.11.- Histone demethylases,enzyme,['KDM1B']
755,lysine demethylase 2A,1.14.11.- Histone demethylases,enzyme,['KDM2A']
756,lysine demethylase 2B,1.14.11.- Histone demethylases,enzyme,['KDM2B']
757,lysine demethylase 3A,1.14.11.- Histone demethylases,enzyme,['KDM3A']
758,lysine demethylase 3B,1.14.11.- Histone demethylases,enzyme,['KDM3B']
759,lysine demethylase 4A,1.14.11.- Histone demethylases,enzyme,['ENSGALG00000010074']
760,lysine demethylase 4B,1.14.11.- Histone demethylases,enzyme,['KDM4B']
761,lysine demethylase 4C,1.14.11.- Histone demethylases,enzyme,['KDM4C']
762,lysine demethylase 5A,1.14.11.- Histone demethylases,enzyme,['KDM5A']
763,lysine demethylase 5B,1.14.11.- Histone demethylases,enzyme,['KDM5B']
764,lysine demethylase 6A,1.14.11.- Histone demethylases,enzyme,['ENSGALG00000016217']
765,lysine demethylase 7A,1.14.11.- Histone demethylases,enzyme,['KDM7A']
766,lysine demethylase 8,1.14.11.- Histone demethylases,enzyme,['KDM8']
767,PHD finger protein 2,1.14.11.- Histone demethylases,enzyme,['PHF2']
768,"jumonji domain containing 6, arginine demethylase and lysine hydroxylase",1.14.11.- Histone demethylases,enzyme,['JMJD6']
769,kynurenine 3-monooxygenase,1.14.13.9 Kynurenine 3-monooxygenase,enzyme,['KMO']
770,ribonucleotide reductase catalytic subunit M1,1.17.4.1 Ribonucleoside-diphosphate reductases,enzyme,['RRM1']
771,ribonucleotide reductase regulatory subunit M2,1.17.4.1 Ribonucleoside-diphosphate reductases,enzyme,['RRM2']
772,ribonucleotide reductase regulatory TP53 inducible subunit M2B,1.17.4.1 Ribonucleoside-diphosphate reductases,enzyme,['RRM2B']
773,lysyl oxidase like 2,1.4.3.13 Lysyl oxidases,enzyme,['LOXL2']
774,aldehyde dehydrogenase 2 family member,1.-.-.- Oxidoreductases,enzyme,['ENSGALG00000004725']
775,aldo-keto reductase family 1 member B,1.-.-.- Oxidoreductases,enzyme,"['ENSGALG00000003466', 'ENSGALG00000019284', 'AKR1B1', 'ENSGALG00000049903', 'AKR1E2', 'ENSGALG00000054210']"
776,amine oxidase copper containing 3,1.-.-.- Oxidoreductases,enzyme,"['ENSGALG00000033522', 'ENSGALG00000046412']"
777,catalase,1.-.-.- Oxidoreductases,enzyme,['CAT']
778,dihydrofolate reductase,1.-.-.- Oxidoreductases,enzyme,['DHFR']
779,glutathione-disulfide reductase,1.-.-.- Oxidoreductases,enzyme,['GSR']
780,4-hydroxyphenylpyruvate dioxygenase,1.-.-.- Oxidoreductases,enzyme,['HPD']
781,hydroxysteroid 11-beta dehydrogenase 1,1.-.-.- Oxidoreductases,enzyme,"['ENSGALG00000001369', 'ENSGALG00000028858']"
782,hydroxysteroid 11-beta dehydrogenase 2,1.-.-.- Oxidoreductases,enzyme,['HSD11B2']
783,hydroxysteroid 17-beta dehydrogenase 2,1.-.-.- Oxidoreductases,enzyme,['HSD17B2']
784,inosine monophosphate dehydrogenase 1,1.-.-.- Oxidoreductases,enzyme,['ENSGALG00000054818']
785,inosine monophosphate dehydrogenase 2,1.-.-.- Oxidoreductases,enzyme,['IMPDH2']
786,sepiapterin reductase,1.-.-.- Oxidoreductases,enzyme,['SPR']
787,steroid 5 alpha-reductase 2,1.-.-.- Oxidoreductases,enzyme,['SRD5A2']
788,tyrosinase,1.-.-.- Oxidoreductases,enzyme,['TYR']
789,xanthine dehydrogenase,1.-.-.- Oxidoreductases,enzyme,['XDH']
790,"phosphoinositide kinase, FYVE-type zinc finger containing",1-phosphatidylinositol-3-phosphate 5-kinase family,enzyme,['PIKFYVE']
791,phosphatidylinositol 4-kinase alpha,1-phosphatidylinositol 4-kinase family,enzyme,['PI4KA']
792,phosphatidylinositol 4-kinase beta,1-phosphatidylinositol 4-kinase family,enzyme,['PI4KB']
793,ASH1 like histone lysine methyltransferase,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['ASH1L']
794,DOT1 like histone lysine methyltransferase,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['DOT1L']
795,euchromatic histone lysine methyltransferase 1,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['EHMT1']
796,enhancer of zeste 1 polycomb repressive complex 2 subunit,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['EZH1']
797,enhancer of zeste 2 polycomb repressive complex 2 subunit,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['EZH2']
798,lysine methyltransferase 2A,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['ENSGALG00000006818']
799,lysine methyltransferase 2C,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['KMT2C']
800,lysine methyltransferase 2D,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['KMT2D']
801,lysine methyltransferase 2E (inactive),2.1.1.43 Histone methyltransferases (HMTs),enzyme,['KMT2E']
802,lysine methyltransferase 5B,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['KMT5B']
803,lysine methyltransferase 5C,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['KMT5C']
804,PR/SET domain 2,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['PRDM2']
805,"SET domain containing 1B, histone lysine methyltransferase",2.1.1.43 Histone methyltransferases (HMTs),enzyme,['SETD1A']
806,"SET domain containing 2, histone lysine methyltransferase",2.1.1.43 Histone methyltransferases (HMTs),enzyme,['SETD2']
807,"SET domain containing 7, histone lysine methyltransferase",2.1.1.43 Histone methyltransferases (HMTs),enzyme,['SETD7']
808,SET domain bifurcated histone lysine methyltransferase 1,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['SETDB1']
809,SET domain bifurcated histone lysine methyltransferase 2,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['SETDB2']
810,SET and MYND domain containing 2,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['SMYD2']
811,suppressor of variegation 3-9 homolog 1,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['SUV39H1']
812,suppressor of variegation 3-9 homolog 2,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['SUV39H2']
813,thymidylate synthetase,2.1.1.- Methyltransferases,enzyme,"['ENSGALG00000014897', 'ENSGALG00000047488']"
814,DNA methyltransferase 1,2.1.1.- Methyltransferases,enzyme,['DNMT1']
815,DNA (cytosine-5-)-methyltransferase 3α,2.1.1.- Methyltransferases,enzyme,['DNMT3A']
816,protein arginine methyltransferase 3,2.1.1.- Protein arginine N-methyltransferases,enzyme,['PRMT3']
817,protein arginine methyltransferase 7 ,2.1.1.- Protein arginine N-methyltransferases,enzyme,['PRMT7']
818,protein arginine methyltransferase 8,2.1.1.- Protein arginine N-methyltransferases,enzyme,['PRMT8']
819,F-box protein 11,2.1.1.- Protein arginine N-methyltransferases,enzyme,['FBXO11']
820,protein arginine methyltransferase 9,2.1.1.- Protein arginine N-methyltransferases,enzyme,['PRMT9']
821,"phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase","2.1.2.- Hydroxymethyl-, formyl- and related transferases",enzyme,"['ENSGALG00000033199', 'GART']"
822,clock circadian regulator,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['CLOCK']
823,elongator acetyltransferase complex subunit 3,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['ELP3']
824,general transcription factor IIIC subunit 4,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['GTF3C4']
825,histone acetyltransferase 1,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['HAT1']
826,jumonji domain containing 1C,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['JMJD1C']
827,lysine acetyltransferase 6A,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['KAT6A']
828,lysine acetyltransferase 2A,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['KAT2A']
829,lysine acetyltransferase 2B,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['KAT2B']
830,lysine acetyltransferase 6B,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['KAT6B']
831,lysine acetyltransferase 7,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['KAT7']
832,nuclear receptor coactivator 1,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['NCOA1']
833,nuclear receptor coactivator 2,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['NCOA2']
834,nuclear receptor coactivator 3,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['NCOA3']
835,fatty acid synthase,2.3.1.-  Acyltransferases,enzyme,['FASN']
836,monoacylglycerol O-acyltransferase 2,2.3.1.-  Acyltransferases,enzyme,['MOGAT2']
837,N-acetyltransferase 8 like,2.3.1.-  Acyltransferases,enzyme,['NAT8L']
838,transglutaminase 2,2.3.2.13 Transglutaminases,enzyme,['TGM2']
839,purine nucleoside phosphorylase,2.4.2.1 Purine-nucleoside phosphorylase,enzyme,['PNP']
840,glutathione S-transferase omega 1,2.5.1.18 Glutathione transferases,enzyme,['GSTO2']
841,"farnesyltransferase, CAAX box, alpha",2.5.1.58 Protein farnesyltransferase,enzyme,['FNTA']
842,"farnesyltransferase, CAAX box, beta",2.5.1.58 Protein farnesyltransferase,enzyme,['ENSGALG00000038143']
843,pyruvate kinase M1/2,2.7.1.40 Pyruvate kinases,enzyme,['PKLR']
844,Diacylglycerol lipase α,2-Acylglycerol ester turnover,enzyme,['DAGLA']
845,Diacylglycerol lipase β,2-Acylglycerol ester turnover,enzyme,['DAGLB']
846,Monoacylglycerol lipase,2-Acylglycerol ester turnover,enzyme,['MGLL']
847,αβ-Hydrolase 2,2-Acylglycerol ester turnover,enzyme,['ABHD2']
848,αβ-Hydrolase 6,2-Acylglycerol ester turnover,enzyme,['ABHD6']
849,αβ-Hydrolase 12,2-Acylglycerol ester turnover,enzyme,['ABHD12']
850,acyloxyacyl hydrolase,3.1.1.- Carboxylic Ester Hydrolases,enzyme,['AOAH']
851,asparaginase,3.1.1.- Carboxylic Ester Hydrolases,enzyme,['ASPG']
852,carboxyl ester lipase,3.1.1.- Carboxylic Ester Hydrolases,enzyme,['CEL']
853,"lipase, gastric",3.1.1.- Carboxylic Ester Hydrolases,enzyme,['ENSGALG00000003557']
854,protein phosphatase methylesterase 1,3.1.1.- Carboxylic Ester Hydrolases,enzyme,['PPME1']
855,galactosamine (N-acetyl)-6-sulfatase,3.1.-.- Ester bond enzymes,enzyme,['GALNS']
856,amylase alpha 2A,3.2.1.- Glycosidases,enzyme,"['AMY1A', 'AMY2A']"
857,glucosylceramidase beta,3.2.1.- Glycosidases,enzyme,"['ENSGALG00000031002', 'ENSGALG00000049491']"
858,maltase-glucoamylase,3.2.1.- Glycosidases,enzyme,"['ENSGALG00000004393', 'ENSGALG00000009511', 'ENSGALG00000031341']"
859,heparanase,3.2.1.- Glycosidases,enzyme,['HPSE']
860,klotho,3.2.1.- Glycosidases,enzyme,['KL']
861,complement factor D,3.4.21.46 Complement factor D,enzyme,['CFD']
862,glutaminase,3.5.1.2 Glutaminases,enzyme,['GLS2']
863,histone deacetylase 1,3.5.1.- Histone deacetylases (HDACs),enzyme,['HDAC1']
864,histone deacetylase 2,3.5.1.- Histone deacetylases (HDACs),enzyme,['HDAC2']
865,histone deacetylase 3,3.5.1.- Histone deacetylases (HDACs),enzyme,['HDAC3']
866,histone deacetylase 4,3.5.1.- Histone deacetylases (HDACs),enzyme,['HDAC4']
867,histone deacetylase 5,3.5.1.- Histone deacetylases (HDACs),enzyme,['ENSGALG00000054154']
868,histone deacetylase 7,3.5.1.- Histone deacetylases (HDACs),enzyme,['HDAC7']
869,histone deacetylase 8,3.5.1.- Histone deacetylases (HDACs),enzyme,['ENSGALG00000004825']
870,histone deacetylase 9,3.5.1.- Histone deacetylases (HDACs),enzyme,"['ENSGALG00000010854', 'ENSGALG00000054680']"
871,histone deacetylase 10,3.5.1.- Histone deacetylases (HDACs),enzyme,['HDAC10']
872,histone deacetylase 11,3.5.1.- Histone deacetylases (HDACs),enzyme,['HDAC11']
873,sirtuin 1,3.5.1.- Histone deacetylases (HDACs),enzyme,['SIRT1']
874,sirtuin 2,3.5.1.- Histone deacetylases (HDACs),enzyme,['SIRT2']
875,sirtuin 3,3.5.1.- Histone deacetylases (HDACs),enzyme,['SIRT3']
876,sirtuin 4,3.5.1.- Histone deacetylases (HDACs),enzyme,['SIRT4']
877,sirtuin 5,3.5.1.- Histone deacetylases (HDACs),enzyme,['SIRT5']
878,sirtuin 6,3.5.1.- Histone deacetylases (HDACs),enzyme,['SIRT6']
879,sirtuin 7,3.5.1.- Histone deacetylases (HDACs),enzyme,['SIRT7']
880,peptidyl arginine deiminase 1,3.5.3.15 Peptidyl arginine deiminases (PADI),enzyme,['PADI1']
881,peptidyl arginine deiminase 3,3.5.3.15 Peptidyl arginine deiminases (PADI),enzyme,['PADI1']
882,peptidyl arginine deiminase 4,3.5.3.15 Peptidyl arginine deiminases (PADI),enzyme,['PADI1']
883,ATPase family AAA domain containing 2,3.6.1.3 ATPases,enzyme,['ATAD2']
884,ATPase family AAA domain containing 2B,3.6.1.3 ATPases,enzyme,['ATAD2B']
885,3-ketodihydrosphingosine reductase,3-ketodihydrosphingosine reductase,enzyme,['KDSR']
886,FKBP prolyl isomerase 1A,5.2.-.- Cis-trans-isomerases,enzyme,['FKBP1A']
887,peptidylprolyl isomerase A,5.2.-.- Cis-trans-isomerases,enzyme,['PPIA']
888,"phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase",6.3.3.- Cyclo-ligases,enzyme,"['ENSGALG00000033199', 'GART']"
889,beta-secretase 1,A1: Pepsin,enzyme,['BACE1']
890,beta-secretase 2,A1: Pepsin,enzyme,['BACE2']
891,cathepsin D,A1: Pepsin,enzyme,['CTSD']
892,cathepsin E,A1: Pepsin,enzyme,['CTSE']
893,renin,A1: Pepsin,enzyme,['REN']
894,presenilin 1,A22: Presenilin,enzyme,['PSEN1']
895,presenilin 2,A22: Presenilin,enzyme,['PSEN2']
896,katanin catalytic subunit A1,AAA ATPases,enzyme,['KATNA1']
897,aarF domain containing kinase 2,ABC1-A subfamily,enzyme,['ADCK2']
898,aarF domain containing kinase 1,ABC1-B subfamily,enzyme,['ADCK1']
899,coenzyme Q8A,ABC1-B subfamily,enzyme,"['COQ8A', 'PSEN2']"
900,aarF domain containing kinase 5,ABC1-B subfamily,enzyme,['ENSGALG00000047027']
901,"ABL proto-oncogene 1, non-receptor tyrosine kinase",Abl family,enzyme,['ABL1']
902,"ABL proto-oncogene 2, non-receptor tyrosine kinase",Abl family,enzyme,['ABL2']
903,choline O-acetyltransferase,Acetylcholine turnover,enzyme,['CHAT']
904,acetylcholinesterase (Cartwright blood group),Acetylcholine turnover,enzyme,['ACHE']
905,butyrylcholinesterase,Acetylcholine turnover,enzyme,['BCHE']
906,N-acylsphingosine amidohydrolase 1,Acid ceramidase,enzyme,['ASAH1']
907,acyl-CoA synthetase short chain family member 2,Acyl-CoA synthetases,enzyme,['ACSS2']
908,Adenosine deaminase,Adenosine turnover,enzyme,['ADA']
909,Adenosine kinase,Adenosine turnover,enzyme,['ADK']
910,Ecto-5'-Nucleotidase,Adenosine turnover,enzyme,['NT5E']
911,S-Adenosylhomocysteine hydrolase,Adenosine turnover,enzyme,['AHCY']
912,5'-nucleotidase IA,Adenosine turnover,enzyme,['NT5C1A']
913,5'-nucleotidase IB,Adenosine turnover,enzyme,['ENSGALG00000016471']
914,5'-nucleotidase III,Adenosine turnover,enzyme,['NT5C3A']
915,Mitochondrial 5'-nucleotidase,Adenosine turnover,enzyme,['NT5M']
916,adenylyl cyclase 1,Adenylyl cyclases (ACs),enzyme,['ADCY1']
917,adenylyl cyclase 2,Adenylyl cyclases (ACs),enzyme,['ADCY2']
918,adenylyl cyclase 3,Adenylyl cyclases (ACs),enzyme,['ADCY3']
919,adenylyl cyclase 5,Adenylyl cyclases (ACs),enzyme,['ADCY6']
920,adenylyl cyclase 6,Adenylyl cyclases (ACs),enzyme,['ADCY6']
921,adenylyl cyclase 7,Adenylyl cyclases (ACs),enzyme,['ADCY7']
922,adenylyl cyclase 8,Adenylyl cyclases (ACs),enzyme,['ADCY8']
923,adenylyl cyclase 9,Adenylyl cyclases (ACs),enzyme,['ADCY9']
924,adenylyl cyclase 10,Adenylyl cyclases (ACs),enzyme,"['ENSGALG00000044541', 'ENSGALG00000052413', 'ENSGALG00000053309']"
925,AKT serine/threonine kinase 1,"Akt (Protein kinase B, PKB) family",enzyme,['AKT1']
926,AKT serine/threonine kinase 2,"Akt (Protein kinase B, PKB) family",enzyme,['AKT2']
927,AKT serine/threonine kinase 3,"Akt (Protein kinase B, PKB) family",enzyme,['AKT3']
928,alkaline ceramidase 1,Alkaline ceramidases,enzyme,['ACER1']
929,alkaline ceramidase 2,Alkaline ceramidases,enzyme,['ACER2']
930,alkaline ceramidase 3,Alkaline ceramidases,enzyme,['ACER3']
931,protein kinase C beta,Alpha subfamily,enzyme,['PRKCB']
932,L-Phenylalanine hydroxylase ,Amino acid hydroxylases,enzyme,['PAH']
933,L-Tyrosine hydroxylase ,Amino acid hydroxylases,enzyme,['TH']
934,L-Tryptophan hydroxylase 1,Amino acid hydroxylases,enzyme,['TPH1']
935,L-Tryptophan hydroxylase 2,Amino acid hydroxylases,enzyme,['TPH2']
936,protein kinase AMP-activated catalytic subunit alpha 1,AMPK subfamily,enzyme,['PRKAA1']
937,protein kinase AMP-activated catalytic subunit alpha 2,AMPK subfamily,enzyme,['PRKAA2']
938,protein kinase AMP-activated non-catalytic subunit beta 1,AMPK subfamily,enzyme,['PRKAB1']
939,protein kinase AMP-activated non-catalytic subunit beta 2,AMPK subfamily,enzyme,['PRKAB2']
940,protein kinase AMP-activated non-catalytic subunit gamma 1,AMPK subfamily,enzyme,['PRKAG1']
941,protein kinase AMP-activated non-catalytic subunit gamma 2,AMPK subfamily,enzyme,['PRKAG2']
942,protein kinase AMP-activated non-catalytic subunit gamma 3,AMPK subfamily,enzyme,['PRKAG3']
943,Arginase II,Arginase,enzyme,['ARG2']
944,Arginine:glycine amidinotransferase,Arginine:glycine amidinotransferase,enzyme,['GATM']
945,ATR serine/threonine kinase,ATR subfamily,enzyme,['ATR']
946,aurora kinase A,Aurora kinase (Aur) family,enzyme,['AURKA']
947,BCR activator of RhoGEF and GTPase,BCR family,enzyme,['BCR']
948,beta adrenergic receptor kinase 1,Beta-adrenergic receptor kinases (βARKs),enzyme,['GRK2']
949,beta adrenergic receptor kinase 2,Beta-adrenergic receptor kinases (βARKs),enzyme,['GRK3']
950,bromodomain containing 1,Bromodomain kinase (BRDK) family,enzyme,['BRD1']
951,bromodomain containing 2,Bromodomain kinase (BRDK) family,enzyme,['BRD2']
952,bromodomain containing 3,Bromodomain kinase (BRDK) family,enzyme,['BRD3']
953,bromodomain containing 7,Bromodomain kinase (BRDK) family,enzyme,['BRD7']
954,bromodomain containing 8,Bromodomain kinase (BRDK) family,enzyme,['BRD8']
955,bromodomain containing 9,Bromodomain kinase (BRDK) family,enzyme,"['ENSGALG00000031260', 'ENSGALG00000053689']"
956,BR serine/threonine kinase 2,BRSK subfamily,enzyme,['BRSK1']
957,BUB1 mitotic checkpoint serine/threonine kinase,Bub family,enzyme,['BUB1']
958,BUB1 mitotic checkpoint serine/threonine kinase B,Bub family,enzyme,['BUB1B']
959,TP53 regulating kinase,Bud32 family,enzyme,['TP53RK']
960,otulin,C101: OTULIN peptidase,enzyme,['OTULIN']
961,BRCA1 associated protein 1,C12: Ubiquitin C-terminal hydrolase,enzyme,['BAP1']
962,ubiquitin C-terminal hydrolase L1,C12: Ubiquitin C-terminal hydrolase,enzyme,['UCHL1']
963,ubiquitin C-terminal hydrolase L3,C12: Ubiquitin C-terminal hydrolase,enzyme,['UCHL3']
964,legumain,C13: Legumain,enzyme,['LGMN']
965,Caspase 1,C14: Caspase,enzyme,"['CASP18', 'CASP14']"
966,Caspase 2,C14: Caspase,enzyme,['CASP2']
967,Caspase 3,C14: Caspase,enzyme,['CASP3']
968,Caspase 4,C14: Caspase,enzyme,"['CASP18', 'CASP14']"
969,Caspase 5,C14: Caspase,enzyme,"['CASP18', 'CASP14']"
970,Caspase 6,C14: Caspase,enzyme,['CASP6']
971,Caspase 7,C14: Caspase,enzyme,['CASP7']
972,Caspase 8,C14: Caspase,enzyme,['CASP8']
973,Caspase 9,C14: Caspase,enzyme,['CASP9']
974,Caspase 10,C14: Caspase,enzyme,['CASP10']
975,ubiquitin specific peptidase 1,C19: Ubiquitin-specific protease,enzyme,['USP1']
976,ubiquitin specific peptidase 2,C19: Ubiquitin-specific protease,enzyme,['USP2']
977,ubiquitin specific peptidase 5,C19: Ubiquitin-specific protease,enzyme,['USP5']
978,ubiquitin specific peptidase 14,C19: Ubiquitin-specific protease,enzyme,['USP14']
979,cathepsin B,C1: Papain,enzyme,['CTSB']
980,cathepsin C,C1: Papain,enzyme,['CTSC']
981,cathepsin H,C1: Papain,enzyme,['CTSH']
982,cathepsin K,C1: Papain,enzyme,['CTSK']
983,cathepsin L,C1: Papain,enzyme,"['ENSGALG00000004252', 'ENSGALG00000013409', 'ENSGALG00000047941']"
984,cathepsin V,C1: Papain,enzyme,"['ENSGALG00000004252', 'ENSGALG00000013409', 'ENSGALG00000047941']"
985,cathepsin S,C1: Papain,enzyme,['CTSS']
986,cathepsin Z,C1: Papain,enzyme,['CTSZ']
987,gamma-glutamyl hydrolase,C26: Gamma-glutamyl hydrolase,enzyme,['GGH']
988,calpain 1,C2: Calpain,enzyme,['CAPN1']
989,calpain 2,C2: Calpain,enzyme,['CAPN2']
990,phosphoribosyl pyrophosphate amidotransferase,C44: Phosphoribosyl pyrophosphate amidotransferase,enzyme,['PPAT']
991,SUMO specific peptidase 1,C48: Ulp1 endopeptidase,enzyme,['SENP1']
992,SUMO specific peptidase 6,C48: Ulp1 endopeptidase,enzyme,['SENP6']
993,SUMO specific peptidase 7,C48: Ulp1 endopeptidase,enzyme,['SENP7']
994,"SUMO peptidase family member, NEDD8 specific",C48: Ulp1 endopeptidase,enzyme,['SENP8']
995,autophagy related 4B cysteine peptidase,C54: Aut2 peptidase,enzyme,['ATG4B']
996,calcium/calmodulin dependent protein kinase I,CAMK1 family,enzyme,['CAMK1']
997,calcium/calmodulin dependent protein kinase ID,CAMK1 family,enzyme,['CAMK1D']
998,calcium/calmodulin dependent protein kinase IG,CAMK1 family,enzyme,['CAMK1G']
999,calcium/calmodulin dependent protein kinase IV,CAMK1 family,enzyme,['CAMK4']
1000,calcium/calmodulin-dependent protein kinase II beta subunit,CAMK2 family,enzyme,['CAMK2B']
1001,calcium/calmodulin-dependent protein kinase II gamma subunit,CAMK2 family,enzyme,['CAMK2G']
1002,CaM kinase like vesicle associated,CAMK-unique family,enzyme,['CAMKV']
1003,serine/threonine kinase 40,CAMK-unique family,enzyme,['STK40']
1004,carbonic anhydrase 2,Carbonic anhydrases,enzyme,['CA2']
1005,carbonic anhydrase 4,Carbonic anhydrases,enzyme,['CA4']
