,receptor,family,type,gene
839,Fas,Tumour necrosis factor (TNF) receptor family,catalytic_receptor,['Fas']
840,CD27,Tumour necrosis factor (TNF) receptor family,catalytic_receptor,['Cd27']
841,CD30,Tumour necrosis factor (TNF) receptor family,catalytic_receptor,['Tnfrsf8']
842,4-1BB,Tumour necrosis factor (TNF) receptor family,catalytic_receptor,['Tnfrsf9']
843,receptor activator of NF-kappa B,Tumour necrosis factor (TNF) receptor family,catalytic_receptor,['Tnfrsf11a']
844,osteoprotegerin,Tumour necrosis factor (TNF) receptor family,catalytic_receptor,['Tnfrsf11b']
845,death receptor 3,Tumour necrosis factor (TNF) receptor family,catalytic_receptor,['Tnfrsf25']
846,TACI,Tumour necrosis factor (TNF) receptor family,catalytic_receptor,['Tnfrsf13b']
847,BAFF receptor,Tumour necrosis factor (TNF) receptor family,catalytic_receptor,['Tnfrsf13c']
848,herpes virus entry mediator,Tumour necrosis factor (TNF) receptor family,catalytic_receptor,['Tnfrsf14']
849,nerve growth factor receptor,Tumour necrosis factor (TNF) receptor family,catalytic_receptor,['Ngfr']
850,B cell maturation antigen,Tumour necrosis factor (TNF) receptor family,catalytic_receptor,['Tnfrsf17']
851,glucocorticoid-induced TNF receptor,Tumour necrosis factor (TNF) receptor family,catalytic_receptor,['Tnfrsf18']
852,toxicity and JNK inducer,Tumour necrosis factor (TNF) receptor family,catalytic_receptor,['Tnfrsf19']
853,RELT,Tumour necrosis factor (TNF) receptor family,catalytic_receptor,['Relt']
854,death receptor 6,Tumour necrosis factor (TNF) receptor family,catalytic_receptor,['Tnfrsf21']
855,TNFRSF22,Tumour necrosis factor (TNF) receptor family,catalytic_receptor,['Tnfrsf22']
856,TNFRSF23,Tumour necrosis factor (TNF) receptor family,catalytic_receptor,['Tnfrsf23']
857,ectodysplasin A2 isoform receptor,Tumour necrosis factor (TNF) receptor family,catalytic_receptor,['Eda2r']
858,"ectodysplasin 1, anhidrotic receptor",Tumour necrosis factor (TNF) receptor family,catalytic_receptor,['Edar']
859,transforming growth factor beta receptor 3,Type III receptor serine/threonine kinases,catalytic_receptor,['Tgfbr3']
860,platelet derived growth factor receptor alpha,"Type III RTKs: PDGFR, CSFR, Kit, FLT3 receptor family",catalytic_receptor,['Pdgfra']
861,platelet derived growth factor receptor beta,"Type III RTKs: PDGFR, CSFR, Kit, FLT3 receptor family",catalytic_receptor,['Pdgfrb']
862,"KIT proto-oncogene, receptor tyrosine kinase","Type III RTKs: PDGFR, CSFR, Kit, FLT3 receptor family",catalytic_receptor,['Kit']
863,colony stimulating factor 1 receptor,"Type III RTKs: PDGFR, CSFR, Kit, FLT3 receptor family",catalytic_receptor,['Csf1r']
864,fms related receptor tyrosine kinase 3,"Type III RTKs: PDGFR, CSFR, Kit, FLT3 receptor family",catalytic_receptor,['Flt3']
865,activin A receptor type 2A,Type II receptor serine/threonine kinases,catalytic_receptor,['Acvr2a']
866,activin A receptor type 2B,Type II receptor serine/threonine kinases,catalytic_receptor,['Acvr2b']
867,anti-Mullerian hormone receptor type 2,Type II receptor serine/threonine kinases,catalytic_receptor,['Amhr2']
868,bone morphogenetic protein receptor type 2,Type II receptor serine/threonine kinases,catalytic_receptor,['Bmpr2']
869,transforming growth factor beta receptor 2,Type II receptor serine/threonine kinases,catalytic_receptor,['Tgfbr2']
870,Insulin receptor,Type II RTKs: Insulin receptor family,catalytic_receptor,['Insr']
871,Insulin-like growth factor I receptor,Type II RTKs: Insulin receptor family,catalytic_receptor,['Igf1r']
872,Insulin receptor-related receptor,Type II RTKs: Insulin receptor family,catalytic_receptor,['Insrr']
873,activin A receptor type IL,Type I receptor serine/threonine kinases,catalytic_receptor,['Acvrl1']
874,activin A receptor type 1,Type I receptor serine/threonine kinases,catalytic_receptor,['Acvr1']
875,bone morphogenetic protein receptor type IA,Type I receptor serine/threonine kinases,catalytic_receptor,['Bmpr1a']
876,activin A receptor type 1B,Type I receptor serine/threonine kinases,catalytic_receptor,['Acvr1b']
877,transforming growth factor beta receptor 1,Type I receptor serine/threonine kinases,catalytic_receptor,['Tgfbr1']
878,bone morphogenetic protein receptor type IB,Type I receptor serine/threonine kinases,catalytic_receptor,['Bmpr1b']
879,activin A receptor type 1C,Type I receptor serine/threonine kinases,catalytic_receptor,['Acvr1c']
880,epidermal growth factor receptor,Type I RTKs: ErbB (epidermal growth factor) receptor family,catalytic_receptor,['Egfr']
881,erb-b2 receptor tyrosine kinase 2,Type I RTKs: ErbB (epidermal growth factor) receptor family,catalytic_receptor,['Erbb2']
882,erb-b2 receptor tyrosine kinase 3,Type I RTKs: ErbB (epidermal growth factor) receptor family,catalytic_receptor,['Erbb3']
883,erb-b2 receptor tyrosine kinase 4,Type I RTKs: ErbB (epidermal growth factor) receptor family,catalytic_receptor,['Erbb4']
884,fms related receptor tyrosine kinase 1,Type IV RTKs: VEGF (vascular endothelial growth factor) receptor family,catalytic_receptor,['Flt1']
885,kinase insert domain receptor,Type IV RTKs: VEGF (vascular endothelial growth factor) receptor family,catalytic_receptor,['Kdr']
886,fms related receptor tyrosine kinase 4,Type IV RTKs: VEGF (vascular endothelial growth factor) receptor family,catalytic_receptor,['Flt4']
887,muscle associated receptor tyrosine kinase,Type IX RTKs: MuSK,catalytic_receptor,['Musk']
888,receptor tyrosine kinase like orphan receptor 1,Type VIII RTKs: ROR family ,catalytic_receptor,['Ror1']
889,receptor tyrosine kinase like orphan receptor 2,Type VIII RTKs: ROR family ,catalytic_receptor,['Ror2']
890,neurotrophic receptor tyrosine kinase 1,Type VII RTKs: Neurotrophin receptor/Trk family,catalytic_receptor,['Ntrk1']
891,neurotrophic receptor tyrosine kinase 2,Type VII RTKs: Neurotrophin receptor/Trk family,catalytic_receptor,['Ntrk2']
892,neurotrophic receptor tyrosine kinase 3,Type VII RTKs: Neurotrophin receptor/Trk family,catalytic_receptor,['Ntrk3']
893,protein tyrosine kinase 7 (inactive),Type VI RTKs: PTK7/CCK4,catalytic_receptor,['Ptk7']
894,fibroblast growth factor receptor 1,Type V RTKs: FGF (fibroblast growth factor) receptor family,catalytic_receptor,['Fgfr1']
895,fibroblast growth factor receptor 2,Type V RTKs: FGF (fibroblast growth factor) receptor family,catalytic_receptor,['Fgfr2']
896,fibroblast growth factor receptor 3,Type V RTKs: FGF (fibroblast growth factor) receptor family,catalytic_receptor,['Fgfr3']
897,fibroblast growth factor receptor 4,Type V RTKs: FGF (fibroblast growth factor) receptor family,catalytic_receptor,['Fgfr4']
898,EPH receptor A1,Type XIII RTKs: Ephrin receptor family,catalytic_receptor,['Epha1']
899,EPH receptor A2,Type XIII RTKs: Ephrin receptor family,catalytic_receptor,['Epha2']
900,EPH receptor A3,Type XIII RTKs: Ephrin receptor family,catalytic_receptor,['Epha3']
901,EPH receptor A4,Type XIII RTKs: Ephrin receptor family,catalytic_receptor,['Epha4']
902,EPH receptor A5,Type XIII RTKs: Ephrin receptor family,catalytic_receptor,['Epha5']
903,EPH receptor A6,Type XIII RTKs: Ephrin receptor family,catalytic_receptor,['Epha6']
904,EPH receptor A7,Type XIII RTKs: Ephrin receptor family,catalytic_receptor,['Epha7']
905,EPH receptor A8,Type XIII RTKs: Ephrin receptor family,catalytic_receptor,['Epha8']
906,EPH receptor A10,Type XIII RTKs: Ephrin receptor family,catalytic_receptor,['Epha10']
907,EPH receptor B1,Type XIII RTKs: Ephrin receptor family,catalytic_receptor,['Ephb1']
908,EPH receptor B2,Type XIII RTKs: Ephrin receptor family,catalytic_receptor,['Ephb2']
909,EPH receptor B3,Type XIII RTKs: Ephrin receptor family,catalytic_receptor,['Ephb3']
910,EPH receptor B4,Type XIII RTKs: Ephrin receptor family,catalytic_receptor,['Ephb4']
911,EPH receptor B6,Type XIII RTKs: Ephrin receptor family,catalytic_receptor,['Ephb6']
912,tyrosine kinase with immunoglobulin like and EGF like domains 1,Type XII RTKs: TIE family of angiopoietin receptors,catalytic_receptor,['Tie1']
913,TEK receptor tyrosine kinase,Type XII RTKs: TIE family of angiopoietin receptors,catalytic_receptor,['Tek']
914,AXL receptor tyrosine kinase,"Type XI RTKs: TAM (TYRO3-, AXL- and MER-TK) receptor family",catalytic_receptor,['Axl']
915,TYRO3 protein tyrosine kinase,"Type XI RTKs: TAM (TYRO3-, AXL- and MER-TK) receptor family",catalytic_receptor,['Tyro3']
916,"MER proto-oncogene, tyrosine kinase","Type XI RTKs: TAM (TYRO3-, AXL- and MER-TK) receptor family",catalytic_receptor,['Mertk']
917,ret proto-oncogene,Type XIV RTKs: RET,catalytic_receptor,['Ret']
918,leukocyte receptor tyrosine kinase,Type XIX RTKs: Leukocyte tyrosine kinase (LTK) receptor family,catalytic_receptor,['Ltk']
919,ALK receptor tyrosine kinase,Type XIX RTKs: Leukocyte tyrosine kinase (LTK) receptor family,catalytic_receptor,['Alk']
920,"MET proto-oncogene, receptor tyrosine kinase",Type X RTKs: HGF (hepatocyte growth factor) receptor family,catalytic_receptor,['Met']
921,macrophage stimulating 1 receptor,Type X RTKs: HGF (hepatocyte growth factor) receptor family,catalytic_receptor,['Mst1r']
922,apoptosis associated tyrosine kinase,Type XVIII RTKs: LMR family,catalytic_receptor,['Aatk']
923,lemur tyrosine kinase 2,Type XVIII RTKs: LMR family,catalytic_receptor,['Lmtk2']
924,lemur tyrosine kinase 3,Type XVIII RTKs: LMR family,catalytic_receptor,['Lmtk3']
925,"c-ros oncogene 1, receptor tyrosine kinase",Type XVII RTKs: ROS receptors,catalytic_receptor,['Ros1']
926,discoidin domain receptor tyrosine kinase 1,Type XVI RTKs: DDR (collagen receptor) family,catalytic_receptor,['Ddr1']
927,discoidin domain receptor tyrosine kinase 2,Type XVI RTKs: DDR (collagen receptor) family,catalytic_receptor,['Ddr2']
928,receptor like tyrosine kinase,Type XV RTKs: RYK,catalytic_receptor,['Ryk']
929,serine/threonine/tyrosine kinase 1,Type XX RTKs: STYK1,catalytic_receptor,['Styk1']
930,isocitrate dehydrogenase (NADP(+)) 1,1.1.1.42 Isocitrate dehydrogenases,enzyme,['Idh1']
931,isocitrate dehydrogenase (NADP(+)) 2,1.1.1.42 Isocitrate dehydrogenases,enzyme,['Idh2']
932,"indoleamine 2,3-dioxygenase 1",1.13.11.- Dioxygenases,enzyme,['Ido1']
933,"indoleamine 2,3-dioxygenase 2",1.13.11.- Dioxygenases,enzyme,['Ido2']
934,"tryptophan 2,3-dioxygenase",1.13.11.- Dioxygenases,enzyme,['Tdo2']
935,lysine demethylase 1A,1.14.11.- Histone demethylases,enzyme,['Kdm1a']
936,lysine demethylase 1B,1.14.11.- Histone demethylases,enzyme,['Kdm1b']
937,lysine demethylase 2A,1.14.11.- Histone demethylases,enzyme,['Kdm2a']
938,lysine demethylase 2B,1.14.11.- Histone demethylases,enzyme,['Kdm2b']
939,lysine demethylase 3A,1.14.11.- Histone demethylases,enzyme,['Kdm3a']
940,lysine demethylase 3B,1.14.11.- Histone demethylases,enzyme,['Kdm3b']
941,lysine demethylase 4A,1.14.11.- Histone demethylases,enzyme,['Kdm4a']
942,lysine demethylase 4B,1.14.11.- Histone demethylases,enzyme,['Kdm4b']
943,lysine demethylase 4C,1.14.11.- Histone demethylases,enzyme,['Kdm4c']
944,lysine demethylase 4D,1.14.11.- Histone demethylases,enzyme,['Kdm4d']
945,lysine demethylase 5A,1.14.11.- Histone demethylases,enzyme,['Kdm5a']
946,lysine demethylase 5B,1.14.11.- Histone demethylases,enzyme,['Kdm5b']
947,lysine demethylase 5C,1.14.11.- Histone demethylases,enzyme,['Kdm5c']
948,lysine demethylase 5D,1.14.11.- Histone demethylases,enzyme,['Kdm5d']
949,lysine demethylase 6B,1.14.11.- Histone demethylases,enzyme,['Kdm6b']
950,lysine demethylase 7A,1.14.11.- Histone demethylases,enzyme,['Kdm7a']
951,lysine demethylase 8,1.14.11.- Histone demethylases,enzyme,['Kdm8']
952,PHD finger protein 2,1.14.11.- Histone demethylases,enzyme,['Phf2']
953,PHD finger protein 8,1.14.11.- Histone demethylases,enzyme,['Phf8']
954,"jumonji domain containing 6, arginine demethylase and lysine hydroxylase",1.14.11.- Histone demethylases,enzyme,['Jmjd6']
955,kynurenine 3-monooxygenase,1.14.13.9 Kynurenine 3-monooxygenase,enzyme,['Kmo']
956,ribonucleotide reductase catalytic subunit M1,1.17.4.1 Ribonucleoside-diphosphate reductases,enzyme,['Rrm1']
957,ribonucleotide reductase regulatory subunit M2,1.17.4.1 Ribonucleoside-diphosphate reductases,enzyme,['Rrm2']
958,ribonucleotide reductase regulatory TP53 inducible subunit M2B,1.17.4.1 Ribonucleoside-diphosphate reductases,enzyme,['Rrm2b']
959,lysyl oxidase,1.4.3.13 Lysyl oxidases,enzyme,['Lox']
960,lysyl oxidase like 2,1.4.3.13 Lysyl oxidases,enzyme,['Loxl2']
961,aldehyde dehydrogenase 2 family member,1.-.-.- Oxidoreductases,enzyme,['Aldh2']
962,aldo-keto reductase family 1 member B,1.-.-.- Oxidoreductases,enzyme,['Akr1b3']
963,amine oxidase copper containing 3,1.-.-.- Oxidoreductases,enzyme,['Aoc3']
964,catalase,1.-.-.- Oxidoreductases,enzyme,['Cat']
965,dihydrofolate reductase,1.-.-.- Oxidoreductases,enzyme,['Dhfr']
966,dihydroorotate dehydrogenase (quinone),1.-.-.- Oxidoreductases,enzyme,['Dhodh']
967,glutathione-disulfide reductase,1.-.-.- Oxidoreductases,enzyme,['Gsr']
968,4-hydroxyphenylpyruvate dioxygenase,1.-.-.- Oxidoreductases,enzyme,['Hpd']
969,hydroxysteroid 11-beta dehydrogenase 1,1.-.-.- Oxidoreductases,enzyme,['Hsd11b1']
970,hydroxysteroid 11-beta dehydrogenase 2,1.-.-.- Oxidoreductases,enzyme,['Hsd11b2']
971,hydroxysteroid 17-beta dehydrogenase 2,1.-.-.- Oxidoreductases,enzyme,['Hsd17b2']
972,inosine monophosphate dehydrogenase 1,1.-.-.- Oxidoreductases,enzyme,['Impdh1']
973,inosine monophosphate dehydrogenase 2,1.-.-.- Oxidoreductases,enzyme,['Impdh2']
974,myeloperoxidase,1.-.-.- Oxidoreductases,enzyme,['Mpo']
975,sepiapterin reductase,1.-.-.- Oxidoreductases,enzyme,['Spr']
976,steroid 5 alpha-reductase 2,1.-.-.- Oxidoreductases,enzyme,['Srd5a2']
977,tyrosinase,1.-.-.- Oxidoreductases,enzyme,['Tyr']
978,vitamin K epoxide reductase complex subunit 1,1.-.-.- Oxidoreductases,enzyme,"['Gm21974', 'Vkorc1']"
979,xanthine dehydrogenase,1.-.-.- Oxidoreductases,enzyme,['Xdh']
980,"phosphoinositide kinase, FYVE-type zinc finger containing",1-phosphatidylinositol-3-phosphate 5-kinase family,enzyme,['Pikfyve']
981,phosphatidylinositol 4-kinase alpha,1-phosphatidylinositol 4-kinase family,enzyme,['Pi4ka']
982,phosphatidylinositol 4-kinase beta,1-phosphatidylinositol 4-kinase family,enzyme,['Pi4kb']
983,ASH1 like histone lysine methyltransferase,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['Ash1l']
984,DOT1 like histone lysine methyltransferase,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['Dot1l']
985,euchromatic histone lysine methyltransferase 1,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['Ehmt1']
986,euchromatic histone lysine methyltransferase 2,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['Ehmt2']
987,enhancer of zeste 1 polycomb repressive complex 2 subunit,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['Ezh1']
988,enhancer of zeste 2 polycomb repressive complex 2 subunit,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['Ezh2']
989,lysine methyltransferase 2B,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['Kmt2b']
990,lysine methyltransferase 2A,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['Kmt2a']
991,lysine methyltransferase 2C,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['Kmt2c']
992,lysine methyltransferase 2D,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['Kmt2d']
993,lysine methyltransferase 2E (inactive),2.1.1.43 Histone methyltransferases (HMTs),enzyme,['Kmt2e']
994,lysine methyltransferase 5A,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['Kmt5a']
995,lysine methyltransferase 5B,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['Kmt5b']
996,lysine methyltransferase 5C,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['Kmt5c']
997,nuclear receptor binding SET domain protein 1,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['Nsd1']
998,PR/SET domain 2,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['Prdm2']
999,"SET domain containing 1B, histone lysine methyltransferase",2.1.1.43 Histone methyltransferases (HMTs),enzyme,['Setd1b']
1000,"SET domain containing 2, histone lysine methyltransferase",2.1.1.43 Histone methyltransferases (HMTs),enzyme,['Setd2']
1001,"SET domain containing 7, histone lysine methyltransferase",2.1.1.43 Histone methyltransferases (HMTs),enzyme,['Setd7']
1002,SET domain bifurcated histone lysine methyltransferase 1,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['Setdb1']
1003,SET domain bifurcated histone lysine methyltransferase 2,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['Setdb2']
1004,SET and MYND domain containing 2,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['Smyd2']
1005,suppressor of variegation 3-9 homolog 1,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['Suv39h1']
1006,suppressor of variegation 3-9 homolog 2,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['Suv39h2']
1007,thymidylate synthetase,2.1.1.- Methyltransferases,enzyme,['Tyms']
1008,DNA methyltransferase 1,2.1.1.- Methyltransferases,enzyme,['Dnmt1']
1009,DNA (cytosine-5-)-methyltransferase 3α,2.1.1.- Methyltransferases,enzyme,['Dnmt3a']
1010,protein arginine methyltransferase 1 ,2.1.1.- Protein arginine N-methyltransferases,enzyme,['Prmt1']
1011,protein arginine methyltransferase 2 ,2.1.1.- Protein arginine N-methyltransferases,enzyme,['Prmt2']
1012,protein arginine methyltransferase 3,2.1.1.- Protein arginine N-methyltransferases,enzyme,['Prmt3']
1013,coactivator associated arginine methyltransferase 1,2.1.1.- Protein arginine N-methyltransferases,enzyme,['Carm1']
1014,protein arginine methyltransferase 5 ,2.1.1.- Protein arginine N-methyltransferases,enzyme,['Prmt5']
1015,protein arginine methyltransferase 6,2.1.1.- Protein arginine N-methyltransferases,enzyme,['Prmt6']
1016,protein arginine methyltransferase 7 ,2.1.1.- Protein arginine N-methyltransferases,enzyme,['Prmt7']
1017,protein arginine methyltransferase 8,2.1.1.- Protein arginine N-methyltransferases,enzyme,['Prmt8']
1018,F-box protein 11,2.1.1.- Protein arginine N-methyltransferases,enzyme,['Fbxo11']
1019,protein arginine methyltransferase 9,2.1.1.- Protein arginine N-methyltransferases,enzyme,['Prmt9']
1020,F-box protein 10,2.1.1.- Protein arginine N-methyltransferases,enzyme,['Fbxo10']
1021,"phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase","2.1.2.- Hydroxymethyl-, formyl- and related transferases",enzyme,['Gart']
1022,clock circadian regulator,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['Clock']
1023,elongator acetyltransferase complex subunit 3,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['Elp3']
1024,general transcription factor IIIC subunit 4,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['Gtf3c4']
1025,histone acetyltransferase 1,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['Hat1']
1026,jumonji domain containing 1C,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['Jmjd1c']
1027,lysine acetyltransferase 5,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['Kat5']
1028,lysine acetyltransferase 6A,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['Kat6a']
1029,lysine acetyltransferase 2A,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['Kat2a']
1030,lysine acetyltransferase 2B,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['Kat2b']
1031,lysine acetyltransferase 6B,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['Kat6b']
1032,lysine acetyltransferase 7,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['Kat7']
1033,lysine acetyltransferase 8,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['Kat8']
1034,nuclear receptor coactivator 1,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['Ncoa1']
1035,nuclear receptor coactivator 2,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['Ncoa2']
1036,nuclear receptor coactivator 3,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['Ncoa3']
1037,fatty acid synthase,2.3.1.-  Acyltransferases,enzyme,['Fasn']
1038,diacylglycerol O-acyltransferase 1,2.3.1.-  Acyltransferases,enzyme,['Dgat1']
1039,monoacylglycerol O-acyltransferase 2,2.3.1.-  Acyltransferases,enzyme,['Mogat2']
1040,N-acetyltransferase 8 like,2.3.1.-  Acyltransferases,enzyme,['Nat8l']
1041,transglutaminase 2,2.3.2.13 Transglutaminases,enzyme,['Tgm2']
1042,tripartite motif containing 21,2.3.2.27 RING-type E3 ubiquitin transferase,enzyme,['Trim21']
1043,tripartite motif containing 38,2.3.2.27 RING-type E3 ubiquitin transferase,enzyme,['Trim38']
1044,purine nucleoside phosphorylase,2.4.2.1 Purine-nucleoside phosphorylase,enzyme,"['Gm49342', 'Pnp2', 'Pnp']"
1045,glutathione S-transferase omega 1,2.5.1.18 Glutathione transferases,enzyme,['Gsto1']
1046,"farnesyltransferase, CAAX box, alpha",2.5.1.58 Protein farnesyltransferase,enzyme,['Fnta']
1047,"farnesyltransferase, CAAX box, beta",2.5.1.58 Protein farnesyltransferase,enzyme,['Fntb']
1048,Branched chain amino acid transaminase 2,2.6.1.42 Branched-chain-amino-acid transaminase,enzyme,['Bcat2']
1049,pyruvate kinase M1/2,2.7.1.40 Pyruvate kinases,enzyme,['Pkm']
1050,pyruvate kinase L/R,2.7.1.40 Pyruvate kinases,enzyme,['Pklr']
1051,Diacylglycerol lipase α,2-Acylglycerol ester turnover,enzyme,['Dagla']
1052,Diacylglycerol lipase β,2-Acylglycerol ester turnover,enzyme,['Daglb']
1053,Monoacylglycerol lipase,2-Acylglycerol ester turnover,enzyme,['Mgll']
1054,αβ-Hydrolase 2,2-Acylglycerol ester turnover,enzyme,['Abhd2']
1055,αβ-Hydrolase 6,2-Acylglycerol ester turnover,enzyme,['Abhd6']
1056,αβ-Hydrolase 12,2-Acylglycerol ester turnover,enzyme,['Abhd12']
1057,acyloxyacyl hydrolase,3.1.1.- Carboxylic Ester Hydrolases,enzyme,['Aoah']
1058,asparaginase,3.1.1.- Carboxylic Ester Hydrolases,enzyme,['Aspg']
1059,carboxyl ester lipase,3.1.1.- Carboxylic Ester Hydrolases,enzyme,['Cel']
1060,"lipase, gastric",3.1.1.- Carboxylic Ester Hydrolases,enzyme,['Lipf']
1061,protein phosphatase methylesterase 1,3.1.1.- Carboxylic Ester Hydrolases,enzyme,['Ppme1']
1062,"RB binding protein 9, serine hydrolase",3.1.1.- Carboxylic Ester Hydrolases,enzyme,['Rbbp9']
1063,galactosamine (N-acetyl)-6-sulfatase,3.1.-.- Ester bond enzymes,enzyme,['Galns']
1064,"glucosidase alpha, acid",3.2.1.- Glycosidases,enzyme,['Gaa']
1065,glucosylceramidase beta,3.2.1.- Glycosidases,enzyme,['Gba']
1066,maltase-glucoamylase,3.2.1.- Glycosidases,enzyme,['Mgam']
1067,heparanase,3.2.1.- Glycosidases,enzyme,['Hpse']
1068,klotho,3.2.1.- Glycosidases,enzyme,['Kl']
1069,complement factor D,3.4.21.46 Complement factor D,enzyme,['Cfd']
1070,glutaminase,3.5.1.2 Glutaminases,enzyme,['Gls']
1071,histone deacetylase 1,3.5.1.- Histone deacetylases (HDACs),enzyme,['Hdac1']
1072,histone deacetylase 2,3.5.1.- Histone deacetylases (HDACs),enzyme,['Hdac2']
1073,histone deacetylase 3,3.5.1.- Histone deacetylases (HDACs),enzyme,['Hdac3']
1074,histone deacetylase 4,3.5.1.- Histone deacetylases (HDACs),enzyme,['Hdac4']
1075,histone deacetylase 5,3.5.1.- Histone deacetylases (HDACs),enzyme,['Hdac5']
1076,histone deacetylase 6,3.5.1.- Histone deacetylases (HDACs),enzyme,['Hdac6']
1077,histone deacetylase 7,3.5.1.- Histone deacetylases (HDACs),enzyme,['Hdac7']
1078,histone deacetylase 8,3.5.1.- Histone deacetylases (HDACs),enzyme,['Hdac8']
1079,histone deacetylase 9,3.5.1.- Histone deacetylases (HDACs),enzyme,['Hdac9']
1080,histone deacetylase 10,3.5.1.- Histone deacetylases (HDACs),enzyme,['Hdac10']
1081,histone deacetylase 11,3.5.1.- Histone deacetylases (HDACs),enzyme,['Hdac11']
1082,sirtuin 1,3.5.1.- Histone deacetylases (HDACs),enzyme,['Sirt1']
1083,sirtuin 2,3.5.1.- Histone deacetylases (HDACs),enzyme,['Sirt2']
1084,sirtuin 3,3.5.1.- Histone deacetylases (HDACs),enzyme,['Sirt3']
1085,sirtuin 4,3.5.1.- Histone deacetylases (HDACs),enzyme,['Sirt4']
1086,sirtuin 5,3.5.1.- Histone deacetylases (HDACs),enzyme,['Sirt5']
1087,sirtuin 6,3.5.1.- Histone deacetylases (HDACs),enzyme,['Sirt6']
1088,sirtuin 7,3.5.1.- Histone deacetylases (HDACs),enzyme,['Sirt7']
1089,peptidyl arginine deiminase 1,3.5.3.15 Peptidyl arginine deiminases (PADI),enzyme,['Padi1']
1090,peptidyl arginine deiminase 3,3.5.3.15 Peptidyl arginine deiminases (PADI),enzyme,['Padi3']
1091,peptidyl arginine deiminase 4,3.5.3.15 Peptidyl arginine deiminases (PADI),enzyme,['Padi4']
1092,ATPase family AAA domain containing 2B,3.6.1.3 ATPases,enzyme,['Atad2b']
1093,3-ketodihydrosphingosine reductase,3-ketodihydrosphingosine reductase,enzyme,['Kdsr']
1094,peptidylprolyl isomerase A,5.2.-.- Cis-trans-isomerases,enzyme,['Gm12728']
1095,"phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase",6.3.3.- Cyclo-ligases,enzyme,['Gart']
1096,beta-secretase 1,A1: Pepsin,enzyme,['Bace1']
1097,beta-secretase 2,A1: Pepsin,enzyme,['Bace2']
1098,cathepsin D,A1: Pepsin,enzyme,"['Ctsd', 'Gm49369']"
1099,cathepsin E,A1: Pepsin,enzyme,['Ctse']
1100,progastricsin,A1: Pepsin,enzyme,['Pgc']
1101,renin,A1: Pepsin,enzyme,['Ren1']
1102,presenilin 1,A22: Presenilin,enzyme,['Psen1']
1103,presenilin 2,A22: Presenilin,enzyme,['Psen2']
1104,katanin catalytic subunit A1,AAA ATPases,enzyme,['Katna1']
1105,aarF domain containing kinase 2,ABC1-A subfamily,enzyme,"['Adck2', 'Gm42420']"
1106,aarF domain containing kinase 1,ABC1-B subfamily,enzyme,['Adck1']
1107,coenzyme Q8A,ABC1-B subfamily,enzyme,"['Coq8a', 'Psen2']"
1108,coenzyme Q8B,ABC1-B subfamily,enzyme,['Coq8b']
1109,aarF domain containing kinase 5,ABC1-B subfamily,enzyme,['Adck5']
1110,"ABL proto-oncogene 1, non-receptor tyrosine kinase",Abl family,enzyme,['Abl1']
1111,"ABL proto-oncogene 2, non-receptor tyrosine kinase",Abl family,enzyme,['Abl2']
1112,choline O-acetyltransferase,Acetylcholine turnover,enzyme,['Chat']
1113,acetylcholinesterase (Cartwright blood group),Acetylcholine turnover,enzyme,['Ache']
1114,butyrylcholinesterase,Acetylcholine turnover,enzyme,['Bche']
