,receptor,family,type,gene
285,HPGD,Prostaglandin synthases,enzyme,['AYR1']
286,"protein kinase, cAMP-dependent, catalytic, gamma subunit",Protein kinase A (PKA) family,enzyme,"['TPK1', 'TPK3', 'TPK2']"
287,branched chain keto acid dehydrogenase kinase,Pyruvate dehydrogenase kinase (PDHK) family,enzyme,['PKP1']
288,checkpoint kinase 2,RAD53 family,enzyme,['DUN1']
289,RIO kinase 1,RIO1 subfamily,enzyme,['RIO1']
290,RIO kinase 2,RIO2 subfamily,enzyme,['RIO2']
291,ribosomal protein S6 kinase A1,RSK subfamily,enzyme,"['KIN82', 'FPK1']"
292,ribosomal protein S6 kinase A3,RSK subfamily,enzyme,"['KIN82', 'FPK1']"
293,ribosomal protein S6 kinase A2,RSK subfamily,enzyme,"['KIN82', 'FPK1']"
294,ribosomal protein S6 kinase A6,RSK subfamily,enzyme,"['KIN82', 'FPK1']"
295,"lipase, gastric",S33: Prolyl aminopeptidase,enzyme,"['YEH1', 'YEH2']"
296,protein phosphatase methylesterase 1,S33: Prolyl aminopeptidase,enzyme,['PPE1']
297,Monoacylglycerol lipase,S33: Prolyl aminopeptidase,enzyme,['YJU3']
298,"furin, paired basic amino acid cleaving enzyme",S8: Subtilisin,enzyme,"['PRB1', 'YSP3']"
299,"membrane bound transcription factor peptidase, site 1",S8: Subtilisin,enzyme,"['PRB1', 'YSP3']"
300,proprotein convertase subtilisin/kexin type 1,S8: Subtilisin,enzyme,"['PRB1', 'YSP3']"
301,proprotein convertase subtilisin/kexin type 2,S8: Subtilisin,enzyme,"['PRB1', 'YSP3']"
302,proprotein convertase subtilisin/kexin type 4,S8: Subtilisin,enzyme,"['PRB1', 'KEX2', 'YSP3']"
303,proprotein convertase subtilisin/kexin type 5,S8: Subtilisin,enzyme,"['PRB1', 'YSP3']"
304,proprotein convertase subtilisin/kexin type 6,S8: Subtilisin,enzyme,"['PRB1', 'KEX2', 'YSP3']"
305,proprotein convertase subtilisin/kexin type 7,S8: Subtilisin,enzyme,"['PRB1', 'YSP3']"
306,proprotein convertase subtilisin/kexin type 9,S8: Subtilisin,enzyme,"['PRB1', 'KEX2', 'YSP3']"
307,tripeptidyl peptidase 2,S8: Subtilisin,enzyme,"['PRB1', 'YSP3']"
308,dipeptidyl peptidase 4,S9: Prolyl oligopeptidase,enzyme,['DAP2']
309,SCY1 like pseudokinase 1,SCY1 family,enzyme,['CEX1']
310,SCY1 like pseudokinase 2,SCY1 family,enzyme,['SCY1']
311,serine palmitoyltransferase long chain base subunit 1,Serine palmitoyltransferase,enzyme,['LCB1']
312,serum/glucocorticoid regulated kinase 1,SGK family,enzyme,"['DBF2', 'DBF20']"
313,serum/glucocorticoid regulated kinase 2,SGK family,enzyme,"['DBF2', 'DBF20']"
314,serum/glucocorticoid regulated kinase family member 3,SGK family,enzyme,"['DBF2', 'DBF20', 'DBF2', 'DBF20']"
315,sphingomyelin phosphodiesterase 1,Sphingomyelin phosphodiesterase,enzyme,['PPN1']
316,sphingomyelin phosphodiesterase 2,Sphingomyelin phosphodiesterase,enzyme,['ISC1']
317,sphingomyelin phosphodiesterase acid-like 3A,Sphingomyelin phosphodiesterase,enzyme,['PPN1']
318,sphingomyelin phosphodiesterase acid-like 3B,Sphingomyelin phosphodiesterase,enzyme,['PPN1']
319,sphingosine-1-phosphate lyase 1,Sphingosine 1-phosphate lyase,enzyme,['DPL1']
320,sphingosine-1-phosphate phosphatase 1,Sphingosine 1-phosphate phosphatase,enzyme,"['LCB3', 'YSR3']"
321,sphingosine-1-phosphate phosphatase 2,Sphingosine 1-phosphate phosphatase,enzyme,"['LCB3', 'YSR3']"
322,sphingosine kinase 1,Sphingosine kinase,enzyme,"['LCB5', 'LCB4']"
323,sphingosine kinase 2,Sphingosine kinase,enzyme,"['LCB5', 'LCB4']"
324,mitogen-activated protein kinase kinase kinase 2,STE11 family,enzyme,"['MKK1', 'MKK2']"
325,mitogen-activated protein kinase kinase kinase 3,STE11 family,enzyme,"['MKK1', 'MKK2']"
326,mitogen-activated protein kinase kinase kinase 4,STE11 family,enzyme,"['MKK1', 'MKK2']"
327,mitogen-activated protein kinase kinase kinase 19,STE20 subfamily,enzyme,['STE11']
328,mitogen-activated protein kinase kinase 1,STE7 family,enzyme,"['MKK1', 'MKK2']"
329,mitogen-activated protein kinase kinase 2,STE7 family,enzyme,"['MKK1', 'MKK2']"
330,mitogen-activated protein kinase kinase 4,STE7 family,enzyme,"['MKK1', 'MKK2']"
331,mitogen-activated protein kinase kinase 5,STE7 family,enzyme,"['MKK1', 'MKK2']"
332,mitogen-activated protein kinase kinase 7,STE7 family,enzyme,['PBS2']
333,"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase 3",Sugar phosphatases,enzyme,"['PFK26', 'FBP26', 'YLR345W', 'PFK27']"
334,proteasome 20S subunit beta 1,T1: Proteasome,enzyme,['PRE7']
335,proteasome 20S subunit beta 2,T1: Proteasome,enzyme,['PRE1']
336,TATA-box binding protein associated factor 1,TAF1 family,enzyme,['TAF1']
337,TATA-box binding protein associated factor 1 like,TAF1 family,enzyme,['TAF1']
338,tau tubulin kinase 1,Tau tubulin kinase (TTBK) family,enzyme,"['YCK3', 'YCK1', 'YCK2']"
339,tau tubulin kinase 2,Tau tubulin kinase (TTBK) family,enzyme,"['YCK3', 'YCK1', 'YCK2']"
340,tousled like kinase 1,Tousled-like kinase (TLK) family,enzyme,['MPS1']
341,tousled like kinase 2,Tousled-like kinase (TLK) family,enzyme,['MPS1']
342,transformation/transcription domain associated protein,TRRAP subfamily,enzyme,['TRA1']
343,TTK protein kinase,TTK family,enzyme,['MPS1']
344,twinfilin actin binding protein 1,Twinfilin subfamily,enzyme,['TWF1']
345,twinfilin actin binding protein 2,Twinfilin subfamily,enzyme,['TWF1']
346,unc-51 like kinase 3,Unc-51-like kinase (ULK) family,enzyme,['ATG1']
347,VRK serine/threonine kinase 1,Vaccina related kinase (VRK) family,enzyme,"['YCK3', 'YCK1', 'YCK2']"
348,VRK serine/threonine kinase 2,Vaccina related kinase (VRK) family,enzyme,"['YCK3', 'YCK1', 'YCK2']"
349,VRK serine/threonine kinase 3,Vaccina related kinase (VRK) family,enzyme,"['YCK3', 'YCK1', 'YCK2']"
350,phosphoinositide-3-kinase regulatory subunit 4,VPS15 family,enzyme,['VPS15']
351,"protein kinase, membrane associated tyrosine/threonine 1",WEE family,enzyme,['SWE1']
352,serine/threonine kinase 32A,YANK family,enzyme,"['DBF2', 'DBF20']"
353,serine/threonine kinase 32B,YANK family,enzyme,"['DBF2', 'DBF20']"
354,serine/threonine kinase 32C,YANK family,enzyme,"['DBF2', 'DBF20']"
355,ABCB1,ABCB subfamily,transporter,"['MDL1', 'MDL2']"
356,ABCB2,ABCB subfamily,transporter,"['MDL1', 'MDL2']"
357,ABCB3,ABCB subfamily,transporter,"['MDL1', 'MDL2']"
358,ABCB4,ABCB subfamily,transporter,"['MDL1', 'MDL2']"
359,ABCB5,ABCB subfamily,transporter,"['MDL1', 'MDL2']"
360,ABCB6,ABCB subfamily,transporter,"['MDL1', 'MDL2']"
361,ABCB7,ABCB subfamily,transporter,['ATM1']
362,ABCB8,ABCB subfamily,transporter,"['MDL1', 'MDL2']"
363,ABCB9,ABCB subfamily,transporter,"['MDL1', 'MDL2']"
364,ABCB10,ABCB subfamily,transporter,"['MDL1', 'MDL2']"
365,ABCB11,ABCB subfamily,transporter,"['MDL1', 'MDL2']"
366,ABCC6,ABCC subfamily,transporter,['BPT1']
367,ABCD1,ABCD subfamily of peroxisomal ABC transporters,transporter,['PXA1']
368,ABCD2,ABCD subfamily of peroxisomal ABC transporters,transporter,['PXA1']
369,ABCD3,ABCD subfamily of peroxisomal ABC transporters,transporter,['PXA1']
370,ABCG1,ABCG subfamily,transporter,"['SNQ2', 'PDR15', 'PDR11', 'PDR18', 'AUS1', 'PDR5', 'PDR10', 'PDR12']"
371,ABCG2,ABCG subfamily,transporter,"['SNQ2', 'PDR15', 'PDR11', 'PDR18', 'AUS1', 'PDR5', 'PDR10', 'PDR12']"
372,ABCG4,ABCG subfamily,transporter,"['SNQ2', 'PDR15', 'PDR11', 'PDR18', 'AUS1', 'PDR5', 'PDR10', 'PDR12']"
373,ABCG5,ABCG subfamily,transporter,"['SNQ2', 'PDR15', 'PDR11', 'PDR18', 'AUS1', 'PDR5', 'PDR10', 'PDR12']"
374,ABCG8,ABCG subfamily,transporter,['YOL075C']
375,SLC26A7,Anion channels,transporter,['YPR003C']
376,SLC26A9,Anion channels,transporter,['YPR003C']
377,PAT-1,Chloride/bicarbonate exchangers,transporter,['YGR125W']
378,F-type ATPase α subunit,F-type ATPase,transporter,['ATP1']
379,F-type ATPase β subunit,F-type ATPase,transporter,['ATP2']
380,F-type ATPase γ subunit,F-type ATPase,transporter,['ATP3']
381,F-type ATPase δ subunit,F-type ATPase,transporter,['ATP16']
382,F-type ATPase A subunit,F-type ATPase,transporter,['ATP6']
383,F-type ATPase B subunit,F-type ATPase,transporter,['ATP4']
384,F-type ATPase D subunit,F-type ATPase,transporter,['ATP7']
385,F-type ATPase G2 subunit,F-type ATPase,transporter,['ATP20']
386,SLC25A38,Mitochondrial amino acid transporter subfamily,transporter,['HEM25']
387,Mitochondrial dicarboxylate transporter,Mitochondrial di- and tri-carboxylic acid transporter subfamily,transporter,['DIC1']
388,Mitochondrial oxodicarboxylate carrier,Mitochondrial di- and tri-carboxylic acid transporter subfamily,transporter,"['ODC2', 'ODC1']"
389,SLC25A35,Mitochondrial di- and tri-carboxylic acid transporter subfamily,transporter,['OAC1']
390,Graves disease carrier,Mitochondrial nucleotide transporter subfamily,transporter,['LEU5']
391,Deoxynucleotide carrier 1,Mitochondrial nucleotide transporter subfamily,transporter,['TPC1']
392,S-Adenosylmethionine carrier,Mitochondrial nucleotide transporter subfamily,transporter,['PET8']
393,MFT,Mitochondrial nucleotide transporter subfamily,transporter,['FLX1']
394,Putative sodium-coupled neutral amino acid transporter 7,Orphan SLC38 transporters,transporter,"['AVT5', 'AVT6', 'AVT1', 'AVT4']"
395,Putative sodium-coupled neutral amino acid transporter 8,Orphan SLC38 transporters,transporter,"['AVT5', 'AVT6', 'AVT1', 'AVT4']"
396,Putative sodium-coupled neutral amino acid transporter 11,Orphan SLC38 transporters,transporter,['AVT2']
397,Prestin,Other SLC26 anion exchangers,transporter,['YGR125W']
398,KBAT,Other SLC26 anion exchangers,transporter,"['SUL1', 'SUL2']"
399,transmembrane protein 30A,P4 P-type ATPases: Phospholipid-transporting ATPases,transporter,['LEM3']
400,ATPase 13A1,P5 P-type ATPases: Mn2+-ATPases,transporter,['SPF1']
401,Proton myo-inositol cotransporter,Proton-coupled inositol transporter,transporter,"['CIN10', 'ITR1', 'ITR2']"
402,Sat-1,Selective sulphate transporters,transporter,['YPR003C']
403,DTDST,Selective sulphate transporters,transporter,['YPR003C']
404,Sialin,Sialic acid transporter,transporter,"['YOL162W', 'YOL163W']"
405,Sodium/bile acid and sulphated solute cotransporter 1,SLC10 family of sodium-bile acid co-transporters,transporter,['ARR3']
406,Sodium/bile acid and sulphated solute cotransporter 2,SLC10 family of sodium-bile acid co-transporters,transporter,['ARR3']
407,Sodium/bile acid and sulphated solute cotransporter 3,SLC10 family of sodium-bile acid co-transporters,transporter,['ARR3']
408,Sodium/bile acid and sulphated solute cotransporter 4,SLC10 family of sodium-bile acid co-transporters,transporter,['ARR3']
409,Sodium/bile acid and sulphated solute cotransporter 5,SLC10 family of sodium-bile acid co-transporters,transporter,['ARR3']
410,Sodium/bile acid and sulphated solute cotransporter 6,SLC10 family of sodium-bile acid co-transporters,transporter,['ARR3']
411,Sodium/bile acid and sulphated solute cotransporter 7,SLC10 family of sodium-bile acid co-transporters,transporter,['RCH1']
412,NRAMP1,SLC11 family of proton-coupled metal ion transporters,transporter,['SMF2']
413,Kidney-specific Na-K-Cl symporter,SLC12 family of cation-coupled chloride transporters,transporter,['VHC1']
414,Basolateral Na-K-Cl symporter,SLC12 family of cation-coupled chloride transporters,transporter,['VHC1']
415,Na-Cl symporter,SLC12 family of cation-coupled chloride transporters,transporter,['VHC1']
416,K-Cl cotransporter 1,SLC12 family of cation-coupled chloride transporters,transporter,['VHC1']
417,K-Cl cotransporter 2,SLC12 family of cation-coupled chloride transporters,transporter,['VHC1']
418,K-Cl cotransporter 3,SLC12 family of cation-coupled chloride transporters,transporter,['VHC1']
419,K-Cl cotransporter 4,SLC12 family of cation-coupled chloride transporters,transporter,['VHC1']
420,Cation-chloride cotransporter 6,SLC12 family of cation-coupled chloride transporters,transporter,['VHC1']
421,Na+/sulfate cotransporter,SLC13 family of sodium-dependent sulphate/carboxylate transporters,transporter,"['PHO87', 'PHO90', 'PHO91']"
422,Na+/dicarboxylate cotransporter 3,SLC13 family of sodium-dependent sulphate/carboxylate transporters,transporter,"['PHO87', 'PHO90', 'PHO91']"
423,Na+/sulfate cotransporter,SLC13 family of sodium-dependent sulphate/carboxylate transporters,transporter,"['PHO87', 'PHO90', 'PHO91']"
424,Monocarboxylate transporter 1,SLC16 family of monocarboxylate transporters,transporter,"['MCH4', 'MCH5']"
425,Monocarboxylate transporter 2,SLC16 family of monocarboxylate transporters,transporter,"['MCH4', 'MCH5']"
426,Monocarboxylate transporter 3,SLC16 family of monocarboxylate transporters,transporter,"['MCH4', 'MCH5']"
427,Monocarboxylate transporter 4,SLC16 family of monocarboxylate transporters,transporter,"['MCH4', 'MCH5']"
428,Monocarboxylate transporter 5,SLC16 family of monocarboxylate transporters,transporter,"['MCH4', 'MCH5']"
429,Monocarboxylate transporter 6,SLC16 family of monocarboxylate transporters,transporter,"['MCH4', 'MCH5']"
430,Monocarboxylate transporter 7,SLC16 family of monocarboxylate transporters,transporter,"['MCH4', 'MCH5']"
431,Monocarboxylate transporter 8,SLC16 family of monocarboxylate transporters,transporter,"['MCH4', 'MCH5']"
432,Monocarboxylate transporter 9,SLC16 family of monocarboxylate transporters,transporter,"['MCH4', 'MCH5']"
433,Monocarboxylate transporter 10,SLC16 family of monocarboxylate transporters,transporter,"['MCH4', 'MCH5']"
434,Monocarboxylate transporter 11,SLC16 family of monocarboxylate transporters,transporter,"['MCH4', 'MCH5']"
435,Monocarboxylate transporter 12,SLC16 family of monocarboxylate transporters,transporter,"['MCH4', 'MCH5']"
436,Monocarboxylate transporter 13,SLC16 family of monocarboxylate transporters,transporter,"['MCH4', 'MCH5']"
437,Monocarboxylate transporter 14,SLC16 family of monocarboxylate transporters,transporter,"['MCH4', 'MCH5']"
438,Vesicular monoamine transporter 1,SLC18 family of vesicular amine transporters,transporter,"['TPO2', 'TPO3']"
439,Vesicular monoamine transporter 2,SLC18 family of vesicular amine transporters,transporter,"['TPO2', 'TPO3']"
440,Vesicular acetylcholine transporter,SLC18 family of vesicular amine transporters,transporter,"['TPO2', 'TPO3']"
441,Vesicular polyamine transporter,SLC18 family of vesicular amine transporters,transporter,"['TPO2', 'TPO3']"
442,Sodium-dependent phosphate transporter 1,SLC20 family of sodium-dependent phosphate transporters,transporter,['PHO89']
443,Sodium-dependent phosphate transporter 2,SLC20 family of sodium-dependent phosphate transporters,transporter,['PHO89']
444,Sodium/potassium/calcium exchanger 6,SLC24 family of sodium/potassium/calcium exchangers,transporter,"['YDL206W', 'ECM27']"
445,Fatty acid transport protein 1,SLC27 family of fatty acid transporters,transporter,['FAT1']
446,Fatty acid transport protein 2,SLC27 family of fatty acid transporters,transporter,"['FAT1', 'FAA3', 'FAA4', 'FAA1']"
447,Fatty acid transport protein 3,SLC27 family of fatty acid transporters,transporter,['FAT1']
448,Fatty acid transport protein 4,SLC27 family of fatty acid transporters,transporter,['FAT1']
449,Fatty acid transport protein 5,SLC27 family of fatty acid transporters,transporter,"['FAT1', 'FAA3', 'FAA4', 'FAA1']"
450,Fatty acid transport protein 6,SLC27 family of fatty acid transporters,transporter,['FAT1']
451,Equilibrative nucleoside transporter 1,SLC29 family,transporter,['FUN26']
452,Equilibrative nucleoside transporter 2,SLC29 family,transporter,['FUN26']
453,Equilibrative nucleoside transporter 3,SLC29 family,transporter,['FUN26']
454,Plasma membrane monoamine transporter,SLC29 family,transporter,['FUN26']
455,Zinc transporter 1,SLC30 zinc transporter family,transporter,"['MMT1', 'MMT2']"
456,Zinc transporter 2,SLC30 zinc transporter family,transporter,"['MMT1', 'MMT2']"
457,Zinc transporter 3,SLC30 zinc transporter family,transporter,"['MMT1', 'ZRC1', 'COT1', 'MMT2']"
458,Zinc transporter 4,SLC30 zinc transporter family,transporter,"['MMT1', 'MMT2']"
459,Zinc transporter 5,SLC30 zinc transporter family,transporter,"['MMT1', 'MMT2']"
460,Zinc transporter 6,SLC30 zinc transporter family,transporter,"['MMT1', 'MMT2']"
461,Zinc transporter 7,SLC30 zinc transporter family,transporter,['MSC2']
462,Zinc transporter 8,SLC30 zinc transporter family,transporter,"['MMT1', 'ZRC1', 'COT1', 'MMT2']"
463,Zinc transporter 10,SLC30 zinc transporter family,transporter,"['MMT1', 'ZRC1', 'COT1', 'MMT2']"
464,Vesicular inhibitory amino acid transporter,SLC32 vesicular inhibitory amino acid transporter,transporter,"['AVT5', 'AVT6', 'AVT1', 'AVT4']"
465,AcetylCoA transporter,SLC33 acetylCoA transporter,transporter,"['YBR219C', 'YBR220C']"
466,UDP-N-acetylglucosamine transporter,SLC35 family of nucleotide sugar transporters,transporter,"['VBA3', 'GEX1', 'SIT1', 'AZR1', 'ARN1', 'ARN2', 'QDR1', 'QDR2', 'VBA5', 'GEX2', 'ATR1', 'YMR279C', 'AQR1', 'SGE1']"
467,UGTREL1,SLC35 family of nucleotide sugar transporters,transporter,['HUT1']
468,YEA,SLC35 family of nucleotide sugar transporters,transporter,['YEA4']
469,OVCOV1,SLC35 family of nucleotide sugar transporters,transporter,['YMD8']
470,solute carrier family 35 member E1,SLC35 family of nucleotide sugar transporters,transporter,"['YJL193W', 'SLY41']"
471,solute carrier family 35 member F5,SLC35 family of nucleotide sugar transporters,transporter,"['THI74', 'YML018C']"
472,solute carrier family 35 member G1,SLC35 family of nucleotide sugar transporters,transporter,"['YMR253C', 'YPL264C']"
473,solute carrier family 35 member G2,SLC35 family of nucleotide sugar transporters,transporter,"['YMR253C', 'YPL264C']"
474,solute carrier family 35 member G3,SLC35 family of nucleotide sugar transporters,transporter,"['YMR253C', 'YPL264C']"
475,solute carrier family 35 member G4,SLC35 family of nucleotide sugar transporters,transporter,"['YMR253C', 'YPL264C']"
476,solute carrier family 35 member G5,SLC35 family of nucleotide sugar transporters,transporter,"['YMR253C', 'YPL264C']"
477,solute carrier family 35 member G6,SLC35 family of nucleotide sugar transporters,transporter,"['YMR253C', 'YPL264C']"
478,Proton-coupled Amino acid Transporter 1,SLC36 family of proton-coupled amino acid transporters,transporter,"['AVT5', 'AVT6', 'AVT1', 'AVT4']"
479,Proton-coupled Amino acid Transporter 2,SLC36 family of proton-coupled amino acid transporters,transporter,"['AVT5', 'AVT6', 'AVT1', 'AVT4']"
480,Proton-coupled Amino acid Transporter 3,SLC36 family of proton-coupled amino acid transporters,transporter,"['AVT5', 'AVT6', 'AVT1', 'AVT4']"
481,Proton-coupled Amino acid Transporter 4,SLC36 family of proton-coupled amino acid transporters,transporter,"['AVT5', 'AVT6', 'AVT1', 'AVT4']"
482,Glycerol-3-phosphate transporter,SLC37 family of phosphosugar/phosphate exchangers,transporter,"['YOL162W', 'YOL163W']"
483,Sugar phosphate exchanger 2,SLC37 family of phosphosugar/phosphate exchangers,transporter,"['YOL162W', 'YOL163W']"
484,Sugar phosphate exchanger 3,SLC37 family of phosphosugar/phosphate exchangers,transporter,"['YOL162W', 'YOL163W']"
485,Glucose-6-phosphate transporter,SLC37 family of phosphosugar/phosphate exchangers,transporter,"['YOL162W', 'YOL163W']"
486,Zinc transporter 11,SLC39 family of metal ion transporters,transporter,['ZRT3']
487,Zinc transporter 13,SLC39 family of metal ion transporters,transporter,['YKE4']
488,rBAT,SLC3 family,transporter,"['MAL32', 'IMA1', 'MAL12', 'IMA3', 'IMA5', 'IMA4', 'IMA2']"
489,4F2hc,SLC3 family,transporter,"['MAL32', 'IMA1', 'MAL12', 'IMA3', 'IMA5', 'IMA4', 'IMA2']"
490,Proton-coupled folate transporter,SLC46 family of folate transporters,transporter,['YJL163C']
491,Thymic stromal co-transporter,SLC46 family of folate transporters,transporter,['YJL163C']
492,SLC46A3,SLC46 family of folate transporters,transporter,['YJL163C']
493,SLC50 sugar exporter,SLC50 sugar transporter,transporter,['SSN2']
494,xenotropic and polytropic retrovirus receptor 1,SLC53 Phosphate carriers,transporter,['SYG1']
495,mitochondrial pyruvate carrier 2,SLC54 Mitochondrial pyruvate carriers,transporter,"['MPC3', 'MPC2']"
496,leucine zipper and EF-hand containing transmembrane protein 1,SLC55 Mitochondrial cation/proton exchangers,transporter,"['MDM38', 'YLH47']"
497,leucine zipper and EF-hand containing transmembrane protein 2,SLC55 Mitochondrial cation/proton exchangers,transporter,"['MDM38', 'YLH47']"
498,LETM1 domain containing 1,SLC55 Mitochondrial cation/proton exchangers,transporter,"['MDM38', 'YLH47']"
499,sideroflexin 2,SLC56 Sideroflexins,transporter,['FSF1']
500,sideroflexin 5,SLC56 Sideroflexins,transporter,['FSF1']
501,magnesium transporter 1,SLC58 MagT-like magnesium transporter family,transporter,['OST3']
502,tumor suppressor candidate 3,SLC58 MagT-like magnesium transporter family,transporter,['OST3']
503,major facilitator superfamily domain containing 5,SLC61 Molybdate transporter family,transporter,"['VBA3', 'GEX1', 'SIT1', 'AZR1', 'ARN1', 'ARN2', 'QDR1', 'QDR2', 'VBA5', 'GEX2', 'ATR1', 'YMR279C', 'AQR1', 'SGE1']"
504,transmembrane protein 165,SLC64 Golgi Ca2+/H+ exchangers,transporter,['GDT1']
505,NPC intracellular cholesterol transporter 1,SLC65 NPC-type cholesterol transporters,transporter,['NCR1']
506,solute carrier family 66 member 1,SLC66 Lysosomal amino acid transporters,transporter,"['RTC2', 'YPQ2', 'YPQ1']"
507,solute carrier family 66 member 2,SLC66 Lysosomal amino acid transporters,transporter,['ANY1']
508,"cystinosin, lysosomal cystine transporter",SLC66 Lysosomal amino acid transporters,transporter,['ERS1']
509,Sodium/hydrogen exchanger 1,SLC9 family of sodium/hydrogen exchangers,transporter,['NHX1']
510,Sodium/hydrogen exchanger 2,SLC9 family of sodium/hydrogen exchangers,transporter,['NHX1']
511,Sodium/hydrogen exchanger 3,SLC9 family of sodium/hydrogen exchangers,transporter,['NHX1']
512,Sodium/hydrogen exchanger 4,SLC9 family of sodium/hydrogen exchangers,transporter,['NHX1']
513,Sodium/hydrogen exchanger 5,SLC9 family of sodium/hydrogen exchangers,transporter,['NHX1']
514,Sodium/hydrogen exchanger 9,SLC9 family of sodium/hydrogen exchangers,transporter,['NHX1']
515,Sodium/hydrogen exchanger 10,SLC9 family of sodium/hydrogen exchangers,transporter,['NHX1']
516,Sodium/hydrogen exchanger 11,SLC9 family of sodium/hydrogen exchangers,transporter,['NHX1']
517,sodium-coupled neutral amino acid transporter 1,System A-like transporters,transporter,"['AVT5', 'AVT6', 'AVT1', 'AVT4']"
518,sodium-coupled neutral amino acid transporter 2,System A-like transporters,transporter,"['AVT5', 'AVT6', 'AVT1', 'AVT4']"
519,Sodium-coupled neutral amino acid transporter 5,System N-like transporters,transporter,"['AVT5', 'AVT6', 'AVT1', 'AVT4']"
520,Sodium/phosphate cotransporter 1,Type I sodium-phosphate co-transporters,transporter,"['YOL162W', 'YOL163W']"
521,Sodium/phosphate cotransporter 3,Type I sodium-phosphate co-transporters,transporter,"['YOL162W', 'YOL163W']"
522,Sodium/phosphate cotransporter 4,Type I sodium-phosphate co-transporters,transporter,"['YOL162W', 'YOL163W']"
523,Sodium/phosphate cotransporter homolog,Type I sodium-phosphate co-transporters,transporter,"['YOL162W', 'YOL163W']"
524,Vesicular glutamate transporter 1,Vesicular glutamate transporters (VGLUTs),transporter,"['YOL162W', 'YOL163W']"
525,Vesicular glutamate transporter 2,Vesicular glutamate transporters (VGLUTs),transporter,"['YOL162W', 'YOL163W']"
526,Vesicular glutamate transporter 3,Vesicular glutamate transporters (VGLUTs),transporter,"['YOL162W', 'YOL163W']"
527,Vesicular nucleotide transporter,Vesicular nucleotide transporter,transporter,"['YOL162W', 'YOL163W']"
528,V-type ATPase V1 motor A subunit,V-type ATPase,transporter,['VMA1']
529,V-type ATPase V1 motor C1 subunit,V-type ATPase,transporter,['VMA5']
530,V-type ATPase V1 motor C2 subunit,V-type ATPase,transporter,['VMA5']
531,V-type ATPase V1 motor D subunit,V-type ATPase,transporter,['VMA8']
532,V-type ATPase V1 motor E1 subunit,V-type ATPase,transporter,['VMA4']
533,V-type ATPase V1 motor E2 subunit,V-type ATPase,transporter,['VMA4']
534,V-type ATPase V1 motor F subunit,V-type ATPase,transporter,['VMA7']
535,V-type ATPase V1 motor H subunit,V-type ATPase,transporter,['VMA13']
536,V-type ATPase V0 motor a1 subunit,V-type ATPase,transporter,"['STV1', 'VPH1']"
537,V-type ATPase V0 motor a2 subunit,V-type ATPase,transporter,"['STV1', 'VPH1']"
538,V-type ATPase V0 motor a3 subunit,V-type ATPase,transporter,"['STV1', 'VPH1']"
539,V-type ATPase V0 motor a4 subunit,V-type ATPase,transporter,"['STV1', 'VPH1']"
540,V-type ATPase V0 motor b subunit,V-type ATPase,transporter,['VMA16']
541,V-type ATPase V0 motor c subunit,V-type ATPase,transporter,['VMA3']
542,V-type ATPase V0 motor d1 subunit,V-type ATPase,transporter,['VMA6']
543,V-type ATPase V0 motor d2 subunit,V-type ATPase,transporter,['VMA6']
544,Adipo1 receptor,Adiponectin receptors,other_protein,"['IZH1', 'IZH2']"
545,chitinase 3 like 1,Chitinase-like proteins,other_protein,['CTS2']
546,nucleobindin 1,EF-hand domain containing proteins,other_protein,['SSP120']
547,retinaldehyde binding protein 1,Fatty acid-binding proteins,other_protein,"['CSR1', 'PDR16', 'PDR17']"
548,heat shock protein family A (Hsp70) member 1A,Heat shock proteins,other_protein,"['SSE2', 'SSE1']"
549,heat shock protein family A (Hsp70) member 1B,Heat shock proteins,other_protein,"['SSE2', 'SSE1', 'SSE2', 'SSE1']"
550,heat shock protein family A (Hsp70) member 2,Heat shock proteins,other_protein,"['SSB1', 'SSB2']"
551,heat shock protein family A (Hsp70) member 6,Heat shock proteins,other_protein,"['SSE2', 'SSE1']"
552,heat shock protein family A (Hsp70) member 8,Heat shock proteins,other_protein,"['SSE2', 'SSE1']"
553,heat shock protein family A (Hsp70) member 1 like,Heat shock proteins,other_protein,"['SSE2', 'SSE1']"
554,heat shock protein 90 beta family member 1,Heat shock proteins,other_protein,"['HSC82', 'HSP82']"
555,heat shock protein 90 alpha family class B member 1,Heat shock proteins,other_protein,"['HSC82', 'HSP82']"
556,TNF receptor associated protein 1,Heat shock proteins,other_protein,"['HSC82', 'HSP82']"
557,kinesin-5,Kinesins,other_protein,['CIN8']
558,mitofusin 1,Mitofusins,other_protein,['FZO1']
559,bromodomain adjacent to zinc finger domain 1A,Non-enzymatic BRD containing proteins,other_protein,"['BDF2', 'BDF1']"
560,bromodomain adjacent to zinc finger domain 1B,Non-enzymatic BRD containing proteins,other_protein,"['BDF2', 'BDF1']"
561,bromodomain adjacent to zinc finger domain 2A,Non-enzymatic BRD containing proteins,other_protein,"['BDF2', 'BDF1']"
562,bromodomain adjacent to zinc finger domain 2B,Non-enzymatic BRD containing proteins,other_protein,"['BDF2', 'BDF1']"
563,bromodomain PHD finger transcription factor,Non-enzymatic BRD containing proteins,other_protein,"['BDF2', 'BDF1']"
564,bromodomain testis associated,Non-enzymatic BRD containing proteins,other_protein,"['BDF2', 'BDF1']"
