,receptor,family,type,gene
706,transforming growth factor beta receptor 3,Type III receptor serine/threonine kinases,catalytic_receptor,['tgfbr3']
707,platelet derived growth factor receptor alpha,"Type III RTKs: PDGFR, CSFR, Kit, FLT3 receptor family",catalytic_receptor,['pdgfra']
708,platelet derived growth factor receptor beta,"Type III RTKs: PDGFR, CSFR, Kit, FLT3 receptor family",catalytic_receptor,['pdgfrb']
709,"KIT proto-oncogene, receptor tyrosine kinase","Type III RTKs: PDGFR, CSFR, Kit, FLT3 receptor family",catalytic_receptor,['kit']
710,colony stimulating factor 1 receptor,"Type III RTKs: PDGFR, CSFR, Kit, FLT3 receptor family",catalytic_receptor,['csf1r']
711,fms related receptor tyrosine kinase 3,"Type III RTKs: PDGFR, CSFR, Kit, FLT3 receptor family",catalytic_receptor,['flt1']
712,activin A receptor type 2A,Type II receptor serine/threonine kinases,catalytic_receptor,['acvr2a']
713,activin A receptor type 2B,Type II receptor serine/threonine kinases,catalytic_receptor,['acvr2b']
714,bone morphogenetic protein receptor type 2,Type II receptor serine/threonine kinases,catalytic_receptor,['bmpr2']
715,transforming growth factor beta receptor 2,Type II receptor serine/threonine kinases,catalytic_receptor,['tgfbr2']
716,Insulin receptor,Type II RTKs: Insulin receptor family,catalytic_receptor,['insr']
717,Insulin-like growth factor I receptor,Type II RTKs: Insulin receptor family,catalytic_receptor,['igf1r']
718,Insulin receptor-related receptor,Type II RTKs: Insulin receptor family,catalytic_receptor,['insrr']
719,activin A receptor type 1,Type I receptor serine/threonine kinases,catalytic_receptor,['acvr1']
720,bone morphogenetic protein receptor type IA,Type I receptor serine/threonine kinases,catalytic_receptor,['bmpr1a']
721,activin A receptor type 1B,Type I receptor serine/threonine kinases,catalytic_receptor,['acvr1b']
722,transforming growth factor beta receptor 1,Type I receptor serine/threonine kinases,catalytic_receptor,['tgfbr1']
723,bone morphogenetic protein receptor type IB,Type I receptor serine/threonine kinases,catalytic_receptor,['bmpr1b']
724,activin A receptor type 1C,Type I receptor serine/threonine kinases,catalytic_receptor,['acvr1c']
725,epidermal growth factor receptor,Type I RTKs: ErbB (epidermal growth factor) receptor family,catalytic_receptor,['egfr']
726,erb-b2 receptor tyrosine kinase 2,Type I RTKs: ErbB (epidermal growth factor) receptor family,catalytic_receptor,['gnb5']
727,erb-b2 receptor tyrosine kinase 3,Type I RTKs: ErbB (epidermal growth factor) receptor family,catalytic_receptor,['erbb3']
728,erb-b2 receptor tyrosine kinase 4,Type I RTKs: ErbB (epidermal growth factor) receptor family,catalytic_receptor,['erbb4']
729,kinase insert domain receptor,Type IV RTKs: VEGF (vascular endothelial growth factor) receptor family,catalytic_receptor,['kdr']
730,fms related receptor tyrosine kinase 4,Type IV RTKs: VEGF (vascular endothelial growth factor) receptor family,catalytic_receptor,['flt4']
731,muscle associated receptor tyrosine kinase,Type IX RTKs: MuSK,catalytic_receptor,['musk']
732,receptor tyrosine kinase like orphan receptor 1,Type VIII RTKs: ROR family ,catalytic_receptor,['ror1']
733,receptor tyrosine kinase like orphan receptor 2,Type VIII RTKs: ROR family ,catalytic_receptor,['ror2']
734,neurotrophic receptor tyrosine kinase 1,Type VII RTKs: Neurotrophin receptor/Trk family,catalytic_receptor,['ntrk1']
735,neurotrophic receptor tyrosine kinase 2,Type VII RTKs: Neurotrophin receptor/Trk family,catalytic_receptor,['ntrk2']
736,neurotrophic receptor tyrosine kinase 3,Type VII RTKs: Neurotrophin receptor/Trk family,catalytic_receptor,['eif3b']
737,fibroblast growth factor receptor 1,Type V RTKs: FGF (fibroblast growth factor) receptor family,catalytic_receptor,['fgfr1']
738,fibroblast growth factor receptor 2,Type V RTKs: FGF (fibroblast growth factor) receptor family,catalytic_receptor,['fgfr2']
739,fibroblast growth factor receptor 3,Type V RTKs: FGF (fibroblast growth factor) receptor family,catalytic_receptor,['fgfr3']
740,EPH receptor A3,Type XIII RTKs: Ephrin receptor family,catalytic_receptor,['epha3']
741,EPH receptor A4,Type XIII RTKs: Ephrin receptor family,catalytic_receptor,['epha4']
742,EPH receptor A5,Type XIII RTKs: Ephrin receptor family,catalytic_receptor,['pabpc1']
743,EPH receptor A6,Type XIII RTKs: Ephrin receptor family,catalytic_receptor,['epha6']
744,EPH receptor A7,Type XIII RTKs: Ephrin receptor family,catalytic_receptor,['epha7']
745,EPH receptor A8,Type XIII RTKs: Ephrin receptor family,catalytic_receptor,['epha8']
746,EPH receptor B1,Type XIII RTKs: Ephrin receptor family,catalytic_receptor,['ephb1']
747,EPH receptor B3,Type XIII RTKs: Ephrin receptor family,catalytic_receptor,['ephb3']
748,EPH receptor B4,Type XIII RTKs: Ephrin receptor family,catalytic_receptor,['ephb4']
749,tyrosine kinase with immunoglobulin like and EGF like domains 1,Type XII RTKs: TIE family of angiopoietin receptors,catalytic_receptor,['tie1']
750,TEK receptor tyrosine kinase,Type XII RTKs: TIE family of angiopoietin receptors,catalytic_receptor,['tek']
751,AXL receptor tyrosine kinase,"Type XI RTKs: TAM (TYRO3-, AXL- and MER-TK) receptor family",catalytic_receptor,['axl']
752,TYRO3 protein tyrosine kinase,"Type XI RTKs: TAM (TYRO3-, AXL- and MER-TK) receptor family",catalytic_receptor,['tyro3']
753,"MER proto-oncogene, tyrosine kinase","Type XI RTKs: TAM (TYRO3-, AXL- and MER-TK) receptor family",catalytic_receptor,['mertk']
754,ret proto-oncogene,Type XIV RTKs: RET,catalytic_receptor,['ret']
755,ALK receptor tyrosine kinase,Type XIX RTKs: Leukocyte tyrosine kinase (LTK) receptor family,catalytic_receptor,['alk']
756,"MET proto-oncogene, receptor tyrosine kinase",Type X RTKs: HGF (hepatocyte growth factor) receptor family,catalytic_receptor,['met']
757,macrophage stimulating 1 receptor,Type X RTKs: HGF (hepatocyte growth factor) receptor family,catalytic_receptor,['mst1r']
758,apoptosis associated tyrosine kinase,Type XVIII RTKs: LMR family,catalytic_receptor,['aatk']
759,lemur tyrosine kinase 2,Type XVIII RTKs: LMR family,catalytic_receptor,['lmtk2']
760,lemur tyrosine kinase 3,Type XVIII RTKs: LMR family,catalytic_receptor,['lmtk3']
761,"c-ros oncogene 1, receptor tyrosine kinase",Type XVII RTKs: ROS receptors,catalytic_receptor,['ncapd3']
762,discoidin domain receptor tyrosine kinase 1,Type XVI RTKs: DDR (collagen receptor) family,catalytic_receptor,['ddr1']
763,discoidin domain receptor tyrosine kinase 2,Type XVI RTKs: DDR (collagen receptor) family,catalytic_receptor,['ddr2']
764,receptor like tyrosine kinase,Type XV RTKs: RYK,catalytic_receptor,['ryk']
765,serine/threonine/tyrosine kinase 1,Type XX RTKs: STYK1,catalytic_receptor,['styk1']
766,isocitrate dehydrogenase (NADP(+)) 1,1.1.1.42 Isocitrate dehydrogenases,enzyme,['idh1']
767,isocitrate dehydrogenase (NADP(+)) 2,1.1.1.42 Isocitrate dehydrogenases,enzyme,['idh2']
768,"tryptophan 2,3-dioxygenase",1.13.11.- Dioxygenases,enzyme,['tdo2']
769,lysine demethylase 1A,1.14.11.- Histone demethylases,enzyme,['kdm1a']
770,lysine demethylase 1B,1.14.11.- Histone demethylases,enzyme,['kdm1b']
771,lysine demethylase 2A,1.14.11.- Histone demethylases,enzyme,['kdm2a']
772,lysine demethylase 2B,1.14.11.- Histone demethylases,enzyme,"['kdm2b', 'arhgap25']"
773,lysine demethylase 3A,1.14.11.- Histone demethylases,enzyme,['kdm3a']
774,lysine demethylase 3B,1.14.11.- Histone demethylases,enzyme,['kdm3b']
775,lysine demethylase 4A,1.14.11.- Histone demethylases,enzyme,['kdm4a']
776,lysine demethylase 4B,1.14.11.- Histone demethylases,enzyme,['kdm4b']
777,lysine demethylase 4C,1.14.11.- Histone demethylases,enzyme,['kdm4c']
778,lysine demethylase 5A,1.14.11.- Histone demethylases,enzyme,"['kdm5a', 'ENSXETG00000031093', 'ENSXETG00000034838', 'ENSXETG00000039887', 'gpbp1l1', 'ENSXETG00000040139', 'dnmt3a', 'ENSXETG00000041360']"
779,lysine demethylase 5B,1.14.11.- Histone demethylases,enzyme,['kdm5b']
780,lysine demethylase 6A,1.14.11.- Histone demethylases,enzyme,['kdm6a']
781,lysine demethylase 6B,1.14.11.- Histone demethylases,enzyme,['kdm6b']
782,lysine demethylase 7A,1.14.11.- Histone demethylases,enzyme,['kdm7a']
783,lysine demethylase 8,1.14.11.- Histone demethylases,enzyme,['kdm8']
784,PHD finger protein 2,1.14.11.- Histone demethylases,enzyme,['phf2']
785,PHD finger protein 8,1.14.11.- Histone demethylases,enzyme,['phf8']
786,"jumonji domain containing 6, arginine demethylase and lysine hydroxylase",1.14.11.- Histone demethylases,enzyme,['jmjd6']
787,kynurenine 3-monooxygenase,1.14.13.9 Kynurenine 3-monooxygenase,enzyme,['kmo']
788,ribonucleotide reductase catalytic subunit M1,1.17.4.1 Ribonucleoside-diphosphate reductases,enzyme,['rrm1']
789,ribonucleotide reductase regulatory subunit M2,1.17.4.1 Ribonucleoside-diphosphate reductases,enzyme,['rrm2.1']
790,ribonucleotide reductase regulatory TP53 inducible subunit M2B,1.17.4.1 Ribonucleoside-diphosphate reductases,enzyme,['rrm2b']
791,lysyl oxidase,1.4.3.13 Lysyl oxidases,enzyme,['lox']
792,lysyl oxidase like 2,1.4.3.13 Lysyl oxidases,enzyme,['loxl2']
793,aldehyde dehydrogenase 2 family member,1.-.-.- Oxidoreductases,enzyme,['aldh2']
794,aldo-keto reductase family 1 member B,1.-.-.- Oxidoreductases,enzyme,['akr1b1']
795,amine oxidase copper containing 3,1.-.-.- Oxidoreductases,enzyme,['znf638']
796,catalase,1.-.-.- Oxidoreductases,enzyme,['ENSXETG00000038751']
797,dihydrofolate reductase,1.-.-.- Oxidoreductases,enzyme,"['dhfr', 'dhfr']"
798,dihydroorotate dehydrogenase (quinone),1.-.-.- Oxidoreductases,enzyme,['dhodh']
799,glutathione-disulfide reductase,1.-.-.- Oxidoreductases,enzyme,['gsr']
800,"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 2",1.-.-.- Oxidoreductases,enzyme,['XB986526 [provisional:hsd3b7]']
801,4-hydroxyphenylpyruvate dioxygenase,1.-.-.- Oxidoreductases,enzyme,['hpd']
802,hydroxysteroid 11-beta dehydrogenase 1,1.-.-.- Oxidoreductases,enzyme,['hsd11b1']
803,hydroxysteroid 11-beta dehydrogenase 2,1.-.-.- Oxidoreductases,enzyme,['hsd11b2']
804,hydroxysteroid 17-beta dehydrogenase 2,1.-.-.- Oxidoreductases,enzyme,['hsd17b2']
805,inosine monophosphate dehydrogenase 1,1.-.-.- Oxidoreductases,enzyme,['impdh1']
806,inosine monophosphate dehydrogenase 2,1.-.-.- Oxidoreductases,enzyme,['impdh2']
807,sepiapterin reductase,1.-.-.- Oxidoreductases,enzyme,['dock8']
808,steroid 5 alpha-reductase 2,1.-.-.- Oxidoreductases,enzyme,['srd5a2']
809,tyrosinase,1.-.-.- Oxidoreductases,enzyme,['tyr']
810,vitamin K epoxide reductase complex subunit 1,1.-.-.- Oxidoreductases,enzyme,['ENSXETG00000035966']
811,xanthine dehydrogenase,1.-.-.- Oxidoreductases,enzyme,['xdh']
812,"phosphoinositide kinase, FYVE-type zinc finger containing",1-phosphatidylinositol-3-phosphate 5-kinase family,enzyme,['pikfyve']
813,phosphatidylinositol 4-kinase alpha,1-phosphatidylinositol 4-kinase family,enzyme,['pi4ka']
814,DOT1 like histone lysine methyltransferase,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['dot1l']
815,euchromatic histone lysine methyltransferase 1,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['ehmt1']
816,euchromatic histone lysine methyltransferase 2,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['ehmt2']
817,enhancer of zeste 1 polycomb repressive complex 2 subunit,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['ezh1']
818,enhancer of zeste 2 polycomb repressive complex 2 subunit,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['ezh2']
819,lysine methyltransferase 2A,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['kmt2a']
820,lysine methyltransferase 2C,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['kmt2c']
821,lysine methyltransferase 2D,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['kmt2d']
822,lysine methyltransferase 2E (inactive),2.1.1.43 Histone methyltransferases (HMTs),enzyme,['kmt2e']
823,lysine methyltransferase 5B,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['kmt5b']
824,lysine methyltransferase 5C,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['kmt5c']
825,nuclear receptor binding SET domain protein 1,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['nsd1']
826,PR/SET domain 2,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['whamm']
827,"SET domain containing 1B, histone lysine methyltransferase",2.1.1.43 Histone methyltransferases (HMTs),enzyme,['setd1b']
828,"SET domain containing 2, histone lysine methyltransferase",2.1.1.43 Histone methyltransferases (HMTs),enzyme,['setd2']
829,"SET domain containing 7, histone lysine methyltransferase",2.1.1.43 Histone methyltransferases (HMTs),enzyme,['setd7']
830,SET domain bifurcated histone lysine methyltransferase 1,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['setdb1']
831,SET domain bifurcated histone lysine methyltransferase 2,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['setdb2']
832,SET and MYND domain containing 2,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['smyd2']
833,suppressor of variegation 3-9 homolog 2,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['suv39h2']
834,thymidylate synthetase,2.1.1.- Methyltransferases,enzyme,['tyms']
835,DNA methyltransferase 1,2.1.1.- Methyltransferases,enzyme,['dnmt1']
836,DNA (cytosine-5-)-methyltransferase 3α,2.1.1.- Methyltransferases,enzyme,['dnmt3a']
837,protein arginine methyltransferase 1 ,2.1.1.- Protein arginine N-methyltransferases,enzyme,['prmt1']
838,protein arginine methyltransferase 2 ,2.1.1.- Protein arginine N-methyltransferases,enzyme,['slk']
839,protein arginine methyltransferase 3,2.1.1.- Protein arginine N-methyltransferases,enzyme,['prmt3']
840,coactivator associated arginine methyltransferase 1,2.1.1.- Protein arginine N-methyltransferases,enzyme,['carm1']
841,protein arginine methyltransferase 5 ,2.1.1.- Protein arginine N-methyltransferases,enzyme,['prmt5']
842,protein arginine methyltransferase 6,2.1.1.- Protein arginine N-methyltransferases,enzyme,['prmt6']
843,protein arginine methyltransferase 7 ,2.1.1.- Protein arginine N-methyltransferases,enzyme,['prmt7']
844,protein arginine methyltransferase 8,2.1.1.- Protein arginine N-methyltransferases,enzyme,['prmt8']
845,F-box protein 11,2.1.1.- Protein arginine N-methyltransferases,enzyme,['fbxo11']
846,protein arginine methyltransferase 9,2.1.1.- Protein arginine N-methyltransferases,enzyme,['prmt9']
847,F-box protein 10,2.1.1.- Protein arginine N-methyltransferases,enzyme,['fbxo10']
848,"phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase","2.1.2.- Hydroxymethyl-, formyl- and related transferases",enzyme,"['gart', 'ENSXETG00000037187']"
849,clock circadian regulator,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['clock']
850,elongator acetyltransferase complex subunit 3,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['elp3']
851,general transcription factor IIIC subunit 4,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['gtf3c4']
852,histone acetyltransferase 1,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['hat1']
853,jumonji domain containing 1C,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['jmjd1c']
854,lysine acetyltransferase 6A,2.3.1.48 Histone acetyltransferases (HATs),enzyme,"['pus10', 'rab15', 'ENSXETG00000040641']"
855,lysine acetyltransferase 2A,2.3.1.48 Histone acetyltransferases (HATs),enzyme,"['kat2a', 'ENSXETG00000039155']"
856,lysine acetyltransferase 2B,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['kat2b']
857,lysine acetyltransferase 7,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['kat7']
858,lysine acetyltransferase 8,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['kat8']
859,nuclear receptor coactivator 1,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['ncoa1']
860,nuclear receptor coactivator 2,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['ncoa2']
861,nuclear receptor coactivator 3,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['ncoa3']
862,fatty acid synthase,2.3.1.-  Acyltransferases,enzyme,['fasn']
863,diacylglycerol O-acyltransferase 1,2.3.1.-  Acyltransferases,enzyme,['dgat1']
864,monoacylglycerol O-acyltransferase 2,2.3.1.-  Acyltransferases,enzyme,['mogat2.2']
865,N-acetyltransferase 8 like,2.3.1.-  Acyltransferases,enzyme,['nat8l']
866,transglutaminase 2,2.3.2.13 Transglutaminases,enzyme,['tgm2']
867,purine nucleoside phosphorylase,2.4.2.1 Purine-nucleoside phosphorylase,enzyme,['pnp']
868,glutathione S-transferase omega 1,2.5.1.18 Glutathione transferases,enzyme,['gsto2']
869,"farnesyltransferase, CAAX box, alpha",2.5.1.58 Protein farnesyltransferase,enzyme,['fnta']
870,"farnesyltransferase, CAAX box, beta",2.5.1.58 Protein farnesyltransferase,enzyme,['fntb']
871,Branched chain amino acid transaminase 2,2.6.1.42 Branched-chain-amino-acid transaminase,enzyme,['bcat2']
872,pyruvate kinase M1/2,2.7.1.40 Pyruvate kinases,enzyme,['pkm']
873,pyruvate kinase L/R,2.7.1.40 Pyruvate kinases,enzyme,['pklr']
874,Diacylglycerol lipase α,2-Acylglycerol ester turnover,enzyme,['dagla']
875,Diacylglycerol lipase β,2-Acylglycerol ester turnover,enzyme,['polr3c']
876,Monoacylglycerol lipase,2-Acylglycerol ester turnover,enzyme,['mgll']
877,αβ-Hydrolase 2,2-Acylglycerol ester turnover,enzyme,['abhd2']
878,αβ-Hydrolase 6,2-Acylglycerol ester turnover,enzyme,['abhd6']
879,αβ-Hydrolase 12,2-Acylglycerol ester turnover,enzyme,['abhd12']
880,acyloxyacyl hydrolase,3.1.1.- Carboxylic Ester Hydrolases,enzyme,['ENSXETG00000036419']
881,asparaginase,3.1.1.- Carboxylic Ester Hydrolases,enzyme,['aspg']
882,carboxyl ester lipase,3.1.1.- Carboxylic Ester Hydrolases,enzyme,"['cel.2', 'vim.2']"
883,protein phosphatase methylesterase 1,3.1.1.- Carboxylic Ester Hydrolases,enzyme,['ppme1']
884,"RB binding protein 9, serine hydrolase",3.1.1.- Carboxylic Ester Hydrolases,enzyme,['rbbp9']
885,galactosamine (N-acetyl)-6-sulfatase,3.1.-.- Ester bond enzymes,enzyme,['galns']
886,amylase alpha 2A,3.2.1.- Glycosidases,enzyme,"['amy2b', 'amy2a']"
887,"glucosidase alpha, acid",3.2.1.- Glycosidases,enzyme,['gaa']
888,maltase-glucoamylase,3.2.1.- Glycosidases,enzyme,"['mgam', 'sh3pxd2a']"
889,heparanase,3.2.1.- Glycosidases,enzyme,['hpse']
890,klotho,3.2.1.- Glycosidases,enzyme,['kl']
891,complement factor D,3.4.21.46 Complement factor D,enzyme,['cfd']
892,glutaminase,3.5.1.2 Glutaminases,enzyme,['spout1']
893,histone deacetylase 1,3.5.1.- Histone deacetylases (HDACs),enzyme,['hdac1']
894,histone deacetylase 2,3.5.1.- Histone deacetylases (HDACs),enzyme,['hdac2']
895,histone deacetylase 3,3.5.1.- Histone deacetylases (HDACs),enzyme,['hdac3']
896,histone deacetylase 4,3.5.1.- Histone deacetylases (HDACs),enzyme,['hdac4']
897,histone deacetylase 5,3.5.1.- Histone deacetylases (HDACs),enzyme,['prrg3']
898,histone deacetylase 6,3.5.1.- Histone deacetylases (HDACs),enzyme,['hdac6']
899,histone deacetylase 7,3.5.1.- Histone deacetylases (HDACs),enzyme,['hdac7']
900,histone deacetylase 8,3.5.1.- Histone deacetylases (HDACs),enzyme,['hdac8']
901,histone deacetylase 9,3.5.1.- Histone deacetylases (HDACs),enzyme,['hdac9']
902,histone deacetylase 10,3.5.1.- Histone deacetylases (HDACs),enzyme,['hdac10']
903,sirtuin 1,3.5.1.- Histone deacetylases (HDACs),enzyme,['sirt1']
904,sirtuin 2,3.5.1.- Histone deacetylases (HDACs),enzyme,['sirt2']
905,sirtuin 3,3.5.1.- Histone deacetylases (HDACs),enzyme,['sirt3.1']
906,sirtuin 4,3.5.1.- Histone deacetylases (HDACs),enzyme,['sirt4']
907,sirtuin 5,3.5.1.- Histone deacetylases (HDACs),enzyme,['sirt5']
908,sirtuin 6,3.5.1.- Histone deacetylases (HDACs),enzyme,['sirt6']
909,sirtuin 7,3.5.1.- Histone deacetylases (HDACs),enzyme,['sirt7']
910,ATPase family AAA domain containing 2,3.6.1.3 ATPases,enzyme,['atad2']
911,ATPase family AAA domain containing 2B,3.6.1.3 ATPases,enzyme,['atad2b']
912,3-ketodihydrosphingosine reductase,3-ketodihydrosphingosine reductase,enzyme,['pcdh18']
913,"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 2",5.-.-.- Isomerases,enzyme,['XB986526 [provisional:hsd3b7]']
914,"phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase",6.3.3.- Cyclo-ligases,enzyme,"['gart', 'ENSXETG00000037187']"
915,beta-secretase 1,A1: Pepsin,enzyme,['bace1']
916,beta-secretase 2,A1: Pepsin,enzyme,['bace2']
917,cathepsin D,A1: Pepsin,enzyme,"['ctsd', 'ENSXETG00000037112', 'ENSXETG00000037548', 'ENSXETG00000037752', 'ENSXETG00000041130']"
918,cathepsin E,A1: Pepsin,enzyme,['ctse']
919,pepsinogen A5,A1: Pepsin,enzyme,['pga4']
920,progastricsin,A1: Pepsin,enzyme,"['mgc108380', 'pgc', 'pgc-like.1', 'exosc3']"
921,renin,A1: Pepsin,enzyme,['ren']
922,presenilin 1,A22: Presenilin,enzyme,"['psen1', 'dmgdh']"
923,presenilin 2,A22: Presenilin,enzyme,['psen2']
924,katanin catalytic subunit A1,AAA ATPases,enzyme,['katna1']
925,aarF domain containing kinase 2,ABC1-A subfamily,enzyme,['wnt7b']
926,aarF domain containing kinase 1,ABC1-B subfamily,enzyme,['adck1']
927,coenzyme Q8A,ABC1-B subfamily,enzyme,"['coq8a', 'psen2']"
928,coenzyme Q8B,ABC1-B subfamily,enzyme,['coq8b']
929,"ABL proto-oncogene 1, non-receptor tyrosine kinase",Abl family,enzyme,['abl1']
930,"ABL proto-oncogene 2, non-receptor tyrosine kinase",Abl family,enzyme,['abl2']
931,choline O-acetyltransferase,Acetylcholine turnover,enzyme,['chat']
932,acetylcholinesterase (Cartwright blood group),Acetylcholine turnover,enzyme,['ache']
933,butyrylcholinesterase,Acetylcholine turnover,enzyme,"['bche', 'nfasc']"
934,N-acylsphingosine amidohydrolase 1,Acid ceramidase,enzyme,['asah1']
935,tyrosine kinase non receptor 2,Ack family,enzyme,['clcn5']
936,acyl-CoA synthetase short chain family member 2,Acyl-CoA synthetases,enzyme,['acss2.1']
937,Adenosine deaminase,Adenosine turnover,enzyme,"['ada', 'ada.2']"
938,Adenosine kinase,Adenosine turnover,enzyme,['adk']
939,Ecto-5'-Nucleotidase,Adenosine turnover,enzyme,['nt5e']
940,S-Adenosylhomocysteine hydrolase,Adenosine turnover,enzyme,['ahcy']
941,5'-nucleotidase IA,Adenosine turnover,enzyme,['nt5c1a']
942,5'-nucleotidase IB,Adenosine turnover,enzyme,['nt5c1a']
943,5'-nucleotidase III,Adenosine turnover,enzyme,['nt5c3a']
944,Mitochondrial 5'-nucleotidase,Adenosine turnover,enzyme,['nt5m']
945,adenylyl cyclase 1,Adenylyl cyclases (ACs),enzyme,['adcy1']
946,adenylyl cyclase 3,Adenylyl cyclases (ACs),enzyme,['adcy3']
947,adenylyl cyclase 4,Adenylyl cyclases (ACs),enzyme,['adcy4']
948,adenylyl cyclase 5,Adenylyl cyclases (ACs),enzyme,['wdr41']
949,adenylyl cyclase 6,Adenylyl cyclases (ACs),enzyme,['adcy6']
950,adenylyl cyclase 7,Adenylyl cyclases (ACs),enzyme,['adcy7']
951,adenylyl cyclase 8,Adenylyl cyclases (ACs),enzyme,['crabp2']
952,adenylyl cyclase 9,Adenylyl cyclases (ACs),enzyme,['adcy9']
953,AKT serine/threonine kinase 1,"Akt (Protein kinase B, PKB) family",enzyme,['akt1']
954,AKT serine/threonine kinase 2,"Akt (Protein kinase B, PKB) family",enzyme,['akt2']
955,alkaline ceramidase 1,Alkaline ceramidases,enzyme,['acer1']
956,alkaline ceramidase 2,Alkaline ceramidases,enzyme,['acer2']
957,alkaline ceramidase 3,Alkaline ceramidases,enzyme,['acer3']
958,protein kinase C beta,Alpha subfamily,enzyme,['prkcb']
959,protein kinase C gamma,Alpha subfamily,enzyme,['prkcg']
960,L-Phenylalanine hydroxylase ,Amino acid hydroxylases,enzyme,['pah']
961,L-Tyrosine hydroxylase ,Amino acid hydroxylases,enzyme,['th']
962,L-Tryptophan hydroxylase 1,Amino acid hydroxylases,enzyme,['tph1']
963,L-Tryptophan hydroxylase 2,Amino acid hydroxylases,enzyme,['TPH2']
964,protein kinase AMP-activated catalytic subunit alpha 1,AMPK subfamily,enzyme,['prkaa1']
965,protein kinase AMP-activated catalytic subunit alpha 2,AMPK subfamily,enzyme,['prkaa2']
966,protein kinase AMP-activated non-catalytic subunit beta 1,AMPK subfamily,enzyme,['prkab1']
967,protein kinase AMP-activated non-catalytic subunit beta 2,AMPK subfamily,enzyme,['prkab2']
968,protein kinase AMP-activated non-catalytic subunit gamma 2,AMPK subfamily,enzyme,['prkag2']
969,protein kinase AMP-activated non-catalytic subunit gamma 3,AMPK subfamily,enzyme,['prkag3']
970,Arginase I,Arginase,enzyme,['arg1']
971,Arginase II,Arginase,enzyme,['arg2']
972,Arginine:glycine amidinotransferase,Arginine:glycine amidinotransferase,enzyme,['gatm']
973,ATR serine/threonine kinase,ATR subfamily,enzyme,['atr']
974,aurora kinase A,Aurora kinase (Aur) family,enzyme,['aurka']
975,aurora kinase B,Aurora kinase (Aur) family,enzyme,['aurkb']
976,BCR activator of RhoGEF and GTPase,BCR family,enzyme,['bcr']
977,beta adrenergic receptor kinase 2,Beta-adrenergic receptor kinases (βARKs),enzyme,['osr1']
978,bromodomain containing 1,Bromodomain kinase (BRDK) family,enzyme,['brd1']
979,bromodomain containing 2,Bromodomain kinase (BRDK) family,enzyme,['brd2']
980,bromodomain containing 3,Bromodomain kinase (BRDK) family,enzyme,['brd3']
981,bromodomain containing 4,Bromodomain kinase (BRDK) family,enzyme,['cecr2']
982,bromodomain containing 7,Bromodomain kinase (BRDK) family,enzyme,['brd7']
983,bromodomain containing 8,Bromodomain kinase (BRDK) family,enzyme,['brd8']
984,bromodomain containing 9,Bromodomain kinase (BRDK) family,enzyme,['brd9']
985,BR serine/threonine kinase 2,BRSK subfamily,enzyme,['brsk2']
986,BUB1 mitotic checkpoint serine/threonine kinase,Bub family,enzyme,['bub1']
987,BUB1 mitotic checkpoint serine/threonine kinase B,Bub family,enzyme,['bub1b']
988,TP53 regulating kinase,Bud32 family,enzyme,['tp53rk']
989,otulin,C101: OTULIN peptidase,enzyme,['otulin']
990,BRCA1 associated protein 1,C12: Ubiquitin C-terminal hydrolase,enzyme,['bap1']
991,ubiquitin C-terminal hydrolase L1,C12: Ubiquitin C-terminal hydrolase,enzyme,['uchl1']
992,legumain,C13: Legumain,enzyme,['lgmn']
993,Caspase 1,C14: Caspase,enzyme,"['XB5812047 [provisional:casp7]', 'bmt2']"
994,Caspase 2,C14: Caspase,enzyme,['casp2']
