,receptor,family,type,gene
951,fibroblast growth factor receptor 1,Type V RTKs: FGF (fibroblast growth factor) receptor family,catalytic_receptor,['FGFR1']
952,fibroblast growth factor receptor 2,Type V RTKs: FGF (fibroblast growth factor) receptor family,catalytic_receptor,['FGFR2']
953,fibroblast growth factor receptor 3,Type V RTKs: FGF (fibroblast growth factor) receptor family,catalytic_receptor,['FGFR3']
954,fibroblast growth factor receptor 4,Type V RTKs: FGF (fibroblast growth factor) receptor family,catalytic_receptor,['FGFR4']
955,EPH receptor A1,Type XIII RTKs: Ephrin receptor family,catalytic_receptor,['EPHA1']
956,EPH receptor A2,Type XIII RTKs: Ephrin receptor family,catalytic_receptor,['EPHA2']
957,EPH receptor A3,Type XIII RTKs: Ephrin receptor family,catalytic_receptor,['EPHA3']
958,EPH receptor A4,Type XIII RTKs: Ephrin receptor family,catalytic_receptor,['EPHA4']
959,EPH receptor A5,Type XIII RTKs: Ephrin receptor family,catalytic_receptor,['EPHA5']
960,EPH receptor A6,Type XIII RTKs: Ephrin receptor family,catalytic_receptor,['EPHA6']
961,EPH receptor A7,Type XIII RTKs: Ephrin receptor family,catalytic_receptor,['EPHA7']
962,EPH receptor A8,Type XIII RTKs: Ephrin receptor family,catalytic_receptor,['EPHA8']
963,EPH receptor A10,Type XIII RTKs: Ephrin receptor family,catalytic_receptor,['EPHA10']
964,EPH receptor B1,Type XIII RTKs: Ephrin receptor family,catalytic_receptor,['EPHB1']
965,EPH receptor B2,Type XIII RTKs: Ephrin receptor family,catalytic_receptor,['EPHB2']
966,EPH receptor B3,Type XIII RTKs: Ephrin receptor family,catalytic_receptor,['EPHB3']
967,EPH receptor B4,Type XIII RTKs: Ephrin receptor family,catalytic_receptor,['EPHB4']
968,EPH receptor B6,Type XIII RTKs: Ephrin receptor family,catalytic_receptor,['EPHB6']
969,tyrosine kinase with immunoglobulin like and EGF like domains 1,Type XII RTKs: TIE family of angiopoietin receptors,catalytic_receptor,['TIE1']
970,TEK receptor tyrosine kinase,Type XII RTKs: TIE family of angiopoietin receptors,catalytic_receptor,['TEK']
971,AXL receptor tyrosine kinase,"Type XI RTKs: TAM (TYRO3-, AXL- and MER-TK) receptor family",catalytic_receptor,['AXL']
972,TYRO3 protein tyrosine kinase,"Type XI RTKs: TAM (TYRO3-, AXL- and MER-TK) receptor family",catalytic_receptor,['TYRO3']
973,"MER proto-oncogene, tyrosine kinase","Type XI RTKs: TAM (TYRO3-, AXL- and MER-TK) receptor family",catalytic_receptor,['MERTK']
974,ret proto-oncogene,Type XIV RTKs: RET,catalytic_receptor,['RET']
975,leukocyte receptor tyrosine kinase,Type XIX RTKs: Leukocyte tyrosine kinase (LTK) receptor family,catalytic_receptor,['LTK']
976,ALK receptor tyrosine kinase,Type XIX RTKs: Leukocyte tyrosine kinase (LTK) receptor family,catalytic_receptor,['ALK']
977,"MET proto-oncogene, receptor tyrosine kinase",Type X RTKs: HGF (hepatocyte growth factor) receptor family,catalytic_receptor,['MET']
978,macrophage stimulating 1 receptor,Type X RTKs: HGF (hepatocyte growth factor) receptor family,catalytic_receptor,['MST1R']
979,apoptosis associated tyrosine kinase,Type XVIII RTKs: LMR family,catalytic_receptor,['AATK']
980,lemur tyrosine kinase 2,Type XVIII RTKs: LMR family,catalytic_receptor,['LMTK2']
981,lemur tyrosine kinase 3,Type XVIII RTKs: LMR family,catalytic_receptor,['LMTK3']
982,"c-ros oncogene 1, receptor tyrosine kinase",Type XVII RTKs: ROS receptors,catalytic_receptor,['ROS1']
983,discoidin domain receptor tyrosine kinase 1,Type XVI RTKs: DDR (collagen receptor) family,catalytic_receptor,['DDR1']
984,discoidin domain receptor tyrosine kinase 2,Type XVI RTKs: DDR (collagen receptor) family,catalytic_receptor,['DDR2']
985,receptor like tyrosine kinase,Type XV RTKs: RYK,catalytic_receptor,['RYK']
986,serine/threonine/tyrosine kinase 1,Type XX RTKs: STYK1,catalytic_receptor,['STYK1']
987,isocitrate dehydrogenase (NADP(+)) 1,1.1.1.42 Isocitrate dehydrogenases,enzyme,['IDH1']
988,isocitrate dehydrogenase (NADP(+)) 2,1.1.1.42 Isocitrate dehydrogenases,enzyme,['IDH2']
989,"indoleamine 2,3-dioxygenase 1",1.13.11.- Dioxygenases,enzyme,['IDO1']
990,"indoleamine 2,3-dioxygenase 2",1.13.11.- Dioxygenases,enzyme,['IDO2']
991,"tryptophan 2,3-dioxygenase",1.13.11.- Dioxygenases,enzyme,['TDO2']
992,lysine demethylase 1A,1.14.11.- Histone demethylases,enzyme,['KDM1A']
993,lysine demethylase 1B,1.14.11.- Histone demethylases,enzyme,['KDM1B']
994,lysine demethylase 2A,1.14.11.- Histone demethylases,enzyme,['KDM2A']
995,lysine demethylase 2B,1.14.11.- Histone demethylases,enzyme,['KDM2B']
996,lysine demethylase 3A,1.14.11.- Histone demethylases,enzyme,['KDM3A']
997,lysine demethylase 3B,1.14.11.- Histone demethylases,enzyme,['KDM3B']
998,lysine demethylase 4A,1.14.11.- Histone demethylases,enzyme,['KDM4A']
999,lysine demethylase 4B,1.14.11.- Histone demethylases,enzyme,['KDM4B']
1000,lysine demethylase 4C,1.14.11.- Histone demethylases,enzyme,['KDM4C']
1001,lysine demethylase 4D,1.14.11.- Histone demethylases,enzyme,['KDM4D']
1002,lysine demethylase 4E,1.14.11.- Histone demethylases,enzyme,['KDM4E']
1003,lysine demethylase 5A,1.14.11.- Histone demethylases,enzyme,['KDM5A']
1004,lysine demethylase 5B,1.14.11.- Histone demethylases,enzyme,['KDM5B']
1005,lysine demethylase 5C,1.14.11.- Histone demethylases,enzyme,['KDM5C']
1006,lysine demethylase 5D,1.14.11.- Histone demethylases,enzyme,['KDM5D']
1007,lysine demethylase 6A,1.14.11.- Histone demethylases,enzyme,['KDM6A']
1008,lysine demethylase 6B,1.14.11.- Histone demethylases,enzyme,['KDM6B']
1009,lysine demethylase 7A,1.14.11.- Histone demethylases,enzyme,['KDM7A']
1010,lysine demethylase 8,1.14.11.- Histone demethylases,enzyme,['KDM8']
1011,PHD finger protein 2,1.14.11.- Histone demethylases,enzyme,['PHF2']
1012,PHD finger protein 8,1.14.11.- Histone demethylases,enzyme,['PHF8']
1013,"jumonji domain containing 6, arginine demethylase and lysine hydroxylase",1.14.11.- Histone demethylases,enzyme,['JMJD6']
1014,kynurenine 3-monooxygenase,1.14.13.9 Kynurenine 3-monooxygenase,enzyme,['KMO']
1015,ribonucleotide reductase catalytic subunit M1,1.17.4.1 Ribonucleoside-diphosphate reductases,enzyme,['RRM1']
1016,ribonucleotide reductase regulatory subunit M2,1.17.4.1 Ribonucleoside-diphosphate reductases,enzyme,['RRM2']
1017,ribonucleotide reductase regulatory TP53 inducible subunit M2B,1.17.4.1 Ribonucleoside-diphosphate reductases,enzyme,['RRM2B']
1018,lysyl oxidase,1.4.3.13 Lysyl oxidases,enzyme,['LOX']
1019,lysyl oxidase like 2,1.4.3.13 Lysyl oxidases,enzyme,['LOXL2']
1020,aldehyde dehydrogenase 2 family member,1.-.-.- Oxidoreductases,enzyme,['ALDH2']
1021,aldo-keto reductase family 1 member B,1.-.-.- Oxidoreductases,enzyme,['AKR1B1']
1022,amine oxidase copper containing 3,1.-.-.- Oxidoreductases,enzyme,['AOC3']
1023,catalase,1.-.-.- Oxidoreductases,enzyme,['CAT']
1024,dihydrofolate reductase,1.-.-.- Oxidoreductases,enzyme,['DHFR']
1025,dihydroorotate dehydrogenase (quinone),1.-.-.- Oxidoreductases,enzyme,['DHODH']
1026,glutathione-disulfide reductase,1.-.-.- Oxidoreductases,enzyme,['GSR']
1027,"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 2",1.-.-.- Oxidoreductases,enzyme,['HSD3B2']
1028,4-hydroxyphenylpyruvate dioxygenase,1.-.-.- Oxidoreductases,enzyme,['HPD']
1029,hydroxysteroid 11-beta dehydrogenase 1,1.-.-.- Oxidoreductases,enzyme,['HSD11B1']
1030,hydroxysteroid 17-beta dehydrogenase 2,1.-.-.- Oxidoreductases,enzyme,['HSD17B2']
1031,inosine monophosphate dehydrogenase 1,1.-.-.- Oxidoreductases,enzyme,['IMPDH1']
1032,inosine monophosphate dehydrogenase 2,1.-.-.- Oxidoreductases,enzyme,['IMPDH2']
1033,myeloperoxidase,1.-.-.- Oxidoreductases,enzyme,['MPO']
1034,sepiapterin reductase,1.-.-.- Oxidoreductases,enzyme,['SPR']
1035,steroid 5 alpha-reductase 2,1.-.-.- Oxidoreductases,enzyme,['SRD5A2']
1036,tyrosinase,1.-.-.- Oxidoreductases,enzyme,['TYR']
1037,vitamin K epoxide reductase complex subunit 1,1.-.-.- Oxidoreductases,enzyme,['VKORC1']
1038,xanthine dehydrogenase,1.-.-.- Oxidoreductases,enzyme,['XDH']
1039,"phosphoinositide kinase, FYVE-type zinc finger containing",1-phosphatidylinositol-3-phosphate 5-kinase family,enzyme,['PIKFYVE']
1040,phosphatidylinositol 4-kinase alpha,1-phosphatidylinositol 4-kinase family,enzyme,['PI4KA']
1041,phosphatidylinositol 4-kinase beta,1-phosphatidylinositol 4-kinase family,enzyme,['PI4KB']
1042,ASH1 like histone lysine methyltransferase,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['ASH1L']
1043,DOT1 like histone lysine methyltransferase,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['DOT1L']
1044,euchromatic histone lysine methyltransferase 1,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['EHMT1']
1045,euchromatic histone lysine methyltransferase 2,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['EHMT2']
1046,enhancer of zeste 1 polycomb repressive complex 2 subunit,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['EZH1']
1047,enhancer of zeste 2 polycomb repressive complex 2 subunit,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['EZH2']
1048,lysine methyltransferase 2B,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['KMT2B']
1049,lysine methyltransferase 2A,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['KMT2A']
1050,lysine methyltransferase 2C,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['KMT2C']
1051,lysine methyltransferase 2D,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['KMT2D']
1052,lysine methyltransferase 2E,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['KMT2E']
1053,lysine methyltransferase 5A,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['KMT5A']
1054,lysine methyltransferase 5B,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['KMT5B']
1055,lysine methyltransferase 5C,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['KMT5C']
1056,nuclear receptor binding SET domain protein 1,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['NSD1']
1057,PR/SET domain 2,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['PRDM2']
1058,"SET domain containing 1A, histone lysine methyltransferase",2.1.1.43 Histone methyltransferases (HMTs),enzyme,['SETD1A']
1059,"SET domain containing 1B, histone lysine methyltransferase",2.1.1.43 Histone methyltransferases (HMTs),enzyme,['SETD1B']
1060,"SET domain containing 2, histone lysine methyltransferase",2.1.1.43 Histone methyltransferases (HMTs),enzyme,['SETD2']
1061,"SET domain containing 7, histone lysine methyltransferase",2.1.1.43 Histone methyltransferases (HMTs),enzyme,['SETD7']
1062,SET domain bifurcated histone lysine methyltransferase 1,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['SETDB1']
1063,SET domain bifurcated histone lysine methyltransferase 2,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['SETDB2']
1064,SET and MYND domain containing 2,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['SMYD2']
1065,suppressor of variegation 3-9 homolog 1,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['SUV39H1']
1066,suppressor of variegation 3-9 homolog 2,2.1.1.43 Histone methyltransferases (HMTs),enzyme,['SUV39H2']
1067,thymidylate synthetase,2.1.1.- Methyltransferases,enzyme,['TYMS']
1068,DNA methyltransferase 1,2.1.1.- Methyltransferases,enzyme,['DNMT1']
1069,DNA (cytosine-5-)-methyltransferase 3α,2.1.1.- Methyltransferases,enzyme,['DNMT3A']
1070,protein arginine methyltransferase 1 ,2.1.1.- Protein arginine N-methyltransferases,enzyme,['PRMT1']
1071,protein arginine methyltransferase 2 ,2.1.1.- Protein arginine N-methyltransferases,enzyme,['PRMT2']
1072,protein arginine methyltransferase 3,2.1.1.- Protein arginine N-methyltransferases,enzyme,['PRMT3']
1073,coactivator associated arginine methyltransferase 1,2.1.1.- Protein arginine N-methyltransferases,enzyme,['CARM1']
1074,protein arginine methyltransferase 5 ,2.1.1.- Protein arginine N-methyltransferases,enzyme,['PRMT5']
1075,protein arginine methyltransferase 6,2.1.1.- Protein arginine N-methyltransferases,enzyme,['PRMT6']
1076,protein arginine methyltransferase 7 ,2.1.1.- Protein arginine N-methyltransferases,enzyme,['PRMT7']
1077,protein arginine methyltransferase 8,2.1.1.- Protein arginine N-methyltransferases,enzyme,['PRMT8']
1078,F-box protein 11,2.1.1.- Protein arginine N-methyltransferases,enzyme,['FBXO11']
1079,protein arginine methyltransferase 9,2.1.1.- Protein arginine N-methyltransferases,enzyme,['PRMT9']
1080,F-box protein 10,2.1.1.- Protein arginine N-methyltransferases,enzyme,['FBXO10']
1081,"phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase","2.1.2.- Hydroxymethyl-, formyl- and related transferases",enzyme,['GART']
1082,clock circadian regulator,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['CLOCK']
1083,elongator acetyltransferase complex subunit 3,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['ELP3']
1084,general transcription factor IIIC subunit 4,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['GTF3C4']
1085,histone acetyltransferase 1,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['HAT1']
1086,jumonji domain containing 1C,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['JMJD1C']
1087,lysine acetyltransferase 5,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['KAT5']
1088,lysine acetyltransferase 6A,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['KAT6A']
1089,lysine acetyltransferase 2A,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['KAT2A']
1090,lysine acetyltransferase 2B,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['KAT2B']
1091,lysine acetyltransferase 6B,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['KAT6B']
1092,lysine acetyltransferase 7,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['KAT7']
1093,lysine acetyltransferase 8,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['KAT8']
1094,nuclear receptor coactivator 1,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['NCOA1']
1095,nuclear receptor coactivator 2,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['NCOA2']
1096,nuclear receptor coactivator 3,2.3.1.48 Histone acetyltransferases (HATs),enzyme,['NCOA3']
1097,fatty acid synthase,2.3.1.-  Acyltransferases,enzyme,['FASN']
1098,diacylglycerol O-acyltransferase 1,2.3.1.-  Acyltransferases,enzyme,['DGAT1']
1099,monoacylglycerol O-acyltransferase 2,2.3.1.-  Acyltransferases,enzyme,['MOGAT2']
1100,transglutaminase 2,2.3.2.13 Transglutaminases,enzyme,['TGM2']
1101,tripartite motif containing 21,2.3.2.27 RING-type E3 ubiquitin transferase,enzyme,['TRIM21']
1102,tripartite motif containing 38,2.3.2.27 RING-type E3 ubiquitin transferase,enzyme,['TRIM38']
1103,purine nucleoside phosphorylase,2.4.2.1 Purine-nucleoside phosphorylase,enzyme,['PNP']
1104,"farnesyltransferase, CAAX box, alpha",2.5.1.58 Protein farnesyltransferase,enzyme,['FNTA']
1105,"farnesyltransferase, CAAX box, beta",2.5.1.58 Protein farnesyltransferase,enzyme,['FNTB']
1106,Branched chain amino acid transaminase 2,2.6.1.42 Branched-chain-amino-acid transaminase,enzyme,['BCAT2']
1107,pyruvate kinase M1/2,2.7.1.40 Pyruvate kinases,enzyme,['PKM']
1108,pyruvate kinase L/R,2.7.1.40 Pyruvate kinases,enzyme,['PKLR']
1109,Diacylglycerol lipase α,2-Acylglycerol ester turnover,enzyme,['DAGLA']
1110,Diacylglycerol lipase β,2-Acylglycerol ester turnover,enzyme,['DAGLB']
1111,Monoacylglycerol lipase,2-Acylglycerol ester turnover,enzyme,['MGLL']
1112,αβ-Hydrolase 6,2-Acylglycerol ester turnover,enzyme,['ABHD6']
1113,αβ-Hydrolase 12,2-Acylglycerol ester turnover,enzyme,['ABHD12']
1114,acyloxyacyl hydrolase,3.1.1.- Carboxylic Ester Hydrolases,enzyme,['AOAH']
1115,asparaginase,3.1.1.- Carboxylic Ester Hydrolases,enzyme,['ASPG']
1116,carboxyl ester lipase,3.1.1.- Carboxylic Ester Hydrolases,enzyme,['CEL']
1117,"lipase, gastric",3.1.1.- Carboxylic Ester Hydrolases,enzyme,['LIPF']
1118,protein phosphatase methylesterase 1,3.1.1.- Carboxylic Ester Hydrolases,enzyme,['PPME1']
1119,"RB binding protein 9, serine hydrolase",3.1.1.- Carboxylic Ester Hydrolases,enzyme,['RBBP9']
1120,galactosamine (N-acetyl)-6-sulfatase,3.1.-.- Ester bond enzymes,enzyme,['GALNS']
1121,amylase alpha 2A,3.2.1.- Glycosidases,enzyme,['AMY2A']
1122,"glucosidase alpha, acid",3.2.1.- Glycosidases,enzyme,['GAA']
1123,glucosylceramidase beta,3.2.1.- Glycosidases,enzyme,['GBA']
1124,maltase-glucoamylase,3.2.1.- Glycosidases,enzyme,['MGAM']
1125,heparanase,3.2.1.- Glycosidases,enzyme,['HPSE']
1126,complement factor D,3.4.21.46 Complement factor D,enzyme,['CFD']
1127,glutaminase,3.5.1.2 Glutaminases,enzyme,['GLS']
1128,histone deacetylase 1,3.5.1.- Histone deacetylases (HDACs),enzyme,['HDAC1']
1129,histone deacetylase 2,3.5.1.- Histone deacetylases (HDACs),enzyme,['HDAC2']
1130,histone deacetylase 3,3.5.1.- Histone deacetylases (HDACs),enzyme,['HDAC3']
1131,histone deacetylase 4,3.5.1.- Histone deacetylases (HDACs),enzyme,['HDAC4']
1132,histone deacetylase 5,3.5.1.- Histone deacetylases (HDACs),enzyme,['HDAC5']
1133,histone deacetylase 6,3.5.1.- Histone deacetylases (HDACs),enzyme,['HDAC6']
1134,histone deacetylase 7,3.5.1.- Histone deacetylases (HDACs),enzyme,['HDAC7']
1135,histone deacetylase 8,3.5.1.- Histone deacetylases (HDACs),enzyme,['HDAC8']
1136,histone deacetylase 9,3.5.1.- Histone deacetylases (HDACs),enzyme,['HDAC9']
1137,histone deacetylase 10,3.5.1.- Histone deacetylases (HDACs),enzyme,['HDAC10']
1138,histone deacetylase 11,3.5.1.- Histone deacetylases (HDACs),enzyme,['HDAC11']
1139,sirtuin 1,3.5.1.- Histone deacetylases (HDACs),enzyme,['SIRT1']
1140,sirtuin 2,3.5.1.- Histone deacetylases (HDACs),enzyme,['SIRT2']
1141,sirtuin 3,3.5.1.- Histone deacetylases (HDACs),enzyme,['SIRT3']
1142,sirtuin 4,3.5.1.- Histone deacetylases (HDACs),enzyme,['SIRT4']
1143,sirtuin 5,3.5.1.- Histone deacetylases (HDACs),enzyme,['SIRT5']
1144,sirtuin 6,3.5.1.- Histone deacetylases (HDACs),enzyme,['SIRT6']
1145,sirtuin 7,3.5.1.- Histone deacetylases (HDACs),enzyme,['SIRT7']
1146,peptidyl arginine deiminase 1,3.5.3.15 Peptidyl arginine deiminases (PADI),enzyme,['PADI1']
1147,peptidyl arginine deiminase 3,3.5.3.15 Peptidyl arginine deiminases (PADI),enzyme,['PADI3']
1148,peptidyl arginine deiminase 4,3.5.3.15 Peptidyl arginine deiminases (PADI),enzyme,['PADI4']
1149,ATPase family AAA domain containing 2,3.6.1.3 ATPases,enzyme,['ATAD2']
1150,ATPase family AAA domain containing 2B,3.6.1.3 ATPases,enzyme,['ATAD2B']
1151,3-ketodihydrosphingosine reductase,3-ketodihydrosphingosine reductase,enzyme,['KDSR']
1152,FKBP prolyl isomerase 1A,5.2.-.- Cis-trans-isomerases,enzyme,['FKBP1A']
1153,peptidylprolyl isomerase A,5.2.-.- Cis-trans-isomerases,enzyme,['PPIA']
1154,"hydroxy-delta-5-steroid dehydrogenase, 3 beta- and steroid delta-isomerase 2",5.-.-.- Isomerases,enzyme,['HSD3B2']
1155,"phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase",6.3.3.- Cyclo-ligases,enzyme,['GART']
1156,beta-secretase 1,A1: Pepsin,enzyme,['BACE1']
1157,beta-secretase 2,A1: Pepsin,enzyme,['BACE2']
1158,cathepsin D,A1: Pepsin,enzyme,['CTSD']
1159,cathepsin E,A1: Pepsin,enzyme,['CTSE']
1160,pepsinogen A5,A1: Pepsin,enzyme,['PGA5']
1161,progastricsin,A1: Pepsin,enzyme,['PGC']
1162,renin,A1: Pepsin,enzyme,['REN']
1163,presenilin 1,A22: Presenilin,enzyme,['PSEN1']
1164,presenilin 2,A22: Presenilin,enzyme,['PSEN2']
1165,katanin catalytic subunit A1,AAA ATPases,enzyme,['KATNA1']
1166,aarF domain containing kinase 2,ABC1-A subfamily,enzyme,['ADCK2']
1167,aarF domain containing kinase 1,ABC1-B subfamily,enzyme,['ADCK1']
1168,coenzyme Q8A,ABC1-B subfamily,enzyme,['COQ8A']
1169,coenzyme Q8B,ABC1-B subfamily,enzyme,['COQ8B']
1170,aarF domain containing kinase 5,ABC1-B subfamily,enzyme,['ADCK5']
1171,"ABL proto-oncogene 1, non-receptor tyrosine kinase",Abl family,enzyme,['ABL1']
1172,"ABL proto-oncogene 2, non-receptor tyrosine kinase",Abl family,enzyme,['ABL2']
1173,choline O-acetyltransferase,Acetylcholine turnover,enzyme,['CHAT']
1174,acetylcholinesterase (Cartwright blood group),Acetylcholine turnover,enzyme,['ACHE']
1175,butyrylcholinesterase,Acetylcholine turnover,enzyme,['BCHE']
1176,N-acylsphingosine amidohydrolase 1,Acid ceramidase,enzyme,['ASAH1']
1177,tyrosine kinase non receptor 1,Ack family,enzyme,['TNK1']
1178,tyrosine kinase non receptor 2,Ack family,enzyme,['TNK2']
1179,Adenosine deaminase,Adenosine turnover,enzyme,['ADA']
1180,Adenosine kinase,Adenosine turnover,enzyme,['ADK']
1181,Ecto-5'-Nucleotidase,Adenosine turnover,enzyme,['NT5E']
1182,S-Adenosylhomocysteine hydrolase,Adenosine turnover,enzyme,['AHCY']
1183,5'-nucleotidase IA,Adenosine turnover,enzyme,['NT5C1A']
1184,5'-nucleotidase IB,Adenosine turnover,enzyme,['NT5C1B']
1185,5'-nucleotidase II,Adenosine turnover,enzyme,['NT5C2']
1186,5'-nucleotidase III,Adenosine turnover,enzyme,['NT5C3A']
1187,5'(3')-nucleotidase,Adenosine turnover,enzyme,['NT5C']
1188,Mitochondrial 5'-nucleotidase,Adenosine turnover,enzyme,['NT5M']
1189,adenylyl cyclase 1,Adenylyl cyclases (ACs),enzyme,['ADCY1']
1190,adenylyl cyclase 2,Adenylyl cyclases (ACs),enzyme,['ADCY2']
1191,adenylyl cyclase 3,Adenylyl cyclases (ACs),enzyme,['ADCY3']
1192,adenylyl cyclase 4,Adenylyl cyclases (ACs),enzyme,['ADCY4']
1193,adenylyl cyclase 5,Adenylyl cyclases (ACs),enzyme,['ADCY5']
1194,adenylyl cyclase 6,Adenylyl cyclases (ACs),enzyme,['ADCY6']
1195,adenylyl cyclase 7,Adenylyl cyclases (ACs),enzyme,['ADCY7']
1196,adenylyl cyclase 8,Adenylyl cyclases (ACs),enzyme,['ADCY8']
1197,adenylyl cyclase 9,Adenylyl cyclases (ACs),enzyme,['ADCY9']
1198,adenylyl cyclase 10,Adenylyl cyclases (ACs),enzyme,['ADCY10']
1199,AKT serine/threonine kinase 1,"Akt (Protein kinase B, PKB) family",enzyme,['AKT1']
1200,AKT serine/threonine kinase 2,"Akt (Protein kinase B, PKB) family",enzyme,['AKT2']
1201,AKT serine/threonine kinase 3,"Akt (Protein kinase B, PKB) family",enzyme,['AKT3']
1202,alkaline ceramidase 1,Alkaline ceramidases,enzyme,['ACER1']
1203,alkaline ceramidase 2,Alkaline ceramidases,enzyme,['ACER2']
1204,alkaline ceramidase 3,Alkaline ceramidases,enzyme,['ACER3']
1205,protein kinase C beta,Alpha subfamily,enzyme,['PRKCB']
1206,protein kinase C gamma,Alpha subfamily,enzyme,['PRKCG']
1207,L-Phenylalanine hydroxylase ,Amino acid hydroxylases,enzyme,['PAH']
1208,L-Tyrosine hydroxylase ,Amino acid hydroxylases,enzyme,['TH']
1209,L-Tryptophan hydroxylase 1,Amino acid hydroxylases,enzyme,['TPH1']
1210,L-Tryptophan hydroxylase 2,Amino acid hydroxylases,enzyme,['TPH2']
1211,protein kinase AMP-activated catalytic subunit alpha 1,AMPK subfamily,enzyme,['PRKAA1']
1212,protein kinase AMP-activated catalytic subunit alpha 2,AMPK subfamily,enzyme,['PRKAA2']
1213,protein kinase AMP-activated non-catalytic subunit beta 1,AMPK subfamily,enzyme,['PRKAB1']
1214,protein kinase AMP-activated non-catalytic subunit beta 2,AMPK subfamily,enzyme,['PRKAB2']
1215,protein kinase AMP-activated non-catalytic subunit gamma 1,AMPK subfamily,enzyme,['PRKAG1']
1216,protein kinase AMP-activated non-catalytic subunit gamma 2,AMPK subfamily,enzyme,['PRKAG2']
1217,protein kinase AMP-activated non-catalytic subunit gamma 3,AMPK subfamily,enzyme,['PRKAG3']
1218,Arginase I,Arginase,enzyme,['ARG1']
1219,Arginase II,Arginase,enzyme,['ARG2']
1220,Arginine:glycine amidinotransferase,Arginine:glycine amidinotransferase,enzyme,['GATM']
1221,ATR serine/threonine kinase,ATR subfamily,enzyme,['ATR']
1222,aurora kinase A,Aurora kinase (Aur) family,enzyme,['AURKA']
1223,aurora kinase B,Aurora kinase (Aur) family,enzyme,['AURKB']
1224,aurora kinase C,Aurora kinase (Aur) family,enzyme,['AURKC']
1225,BCR activator of RhoGEF and GTPase,BCR family,enzyme,['BCR']
1226,beta adrenergic receptor kinase 1,Beta-adrenergic receptor kinases (βARKs),enzyme,['GRK2']
1227,beta adrenergic receptor kinase 2,Beta-adrenergic receptor kinases (βARKs),enzyme,['GRK3']
1228,bromodomain containing 1,Bromodomain kinase (BRDK) family,enzyme,['BRD1']
1229,bromodomain containing 2,Bromodomain kinase (BRDK) family,enzyme,['BRD2']
1230,bromodomain containing 3,Bromodomain kinase (BRDK) family,enzyme,['BRD3']
1231,bromodomain containing 4,Bromodomain kinase (BRDK) family,enzyme,['BRD4']
1232,bromodomain containing 7,Bromodomain kinase (BRDK) family,enzyme,['BRD7']
1233,bromodomain containing 8,Bromodomain kinase (BRDK) family,enzyme,['BRD8']
1234,bromodomain containing 9,Bromodomain kinase (BRDK) family,enzyme,['BRD9']
1235,BR serine/threonine kinase 1,BRSK subfamily,enzyme,['BRSK1']
1236,BR serine/threonine kinase 2,BRSK subfamily,enzyme,['BRSK2']
1237,BUB1 mitotic checkpoint serine/threonine kinase,Bub family,enzyme,['BUB1']
1238,BUB1 mitotic checkpoint serine/threonine kinase B,Bub family,enzyme,['BUB1B']
1239,TP53 regulating kinase,Bud32 family,enzyme,['TP53RK']
1240,otulin,C101: OTULIN peptidase,enzyme,['OTULIN']
1241,BRCA1 associated protein 1,C12: Ubiquitin C-terminal hydrolase,enzyme,['BAP1']
1242,ubiquitin C-terminal hydrolase L1,C12: Ubiquitin C-terminal hydrolase,enzyme,['UCHL1']
