,receptor,family,gene
237,ribonucleotide reductase regulatory subunit M2,1.17.4.1 Ribonucleoside-diphosphate reductases,"['rnr-2', 'F19G12.2']"
238,ribonucleotide reductase regulatory TP53 inducible subunit M2B,1.17.4.1 Ribonucleoside-diphosphate reductases,"['rnr-2', 'F19G12.2']"
239,aldehyde dehydrogenase 2 family member,1.-.-.- Oxidoreductases,"['alh-1', 'alh-2']"
240,aldo-keto reductase family 1 member B,1.-.-.- Oxidoreductases,"['F53F1.2', 'F53F1.3', 'Y39G8B.1', 'Y39G8B.2', 'C01G5.5']"
241,catalase,1.-.-.- Oxidoreductases,"['ctl-1', 'ctl-2', 'ctl-3']"
242,dihydrofolate reductase,1.-.-.- Oxidoreductases,['dhfr-1']
243,dihydroorotate dehydrogenase (quinone),1.-.-.- Oxidoreductases,['dhod-1']
244,glutathione-disulfide reductase,1.-.-.- Oxidoreductases,['gsr-1']
245,4-hydroxyphenylpyruvate dioxygenase,1.-.-.- Oxidoreductases,['hpd-1']
246,myeloperoxidase,1.-.-.- Oxidoreductases,"['pxn-1', 'pxn-2', 'C46A5.4', 'K10B4.1']"
247,steroid 5 alpha-reductase 2,1.-.-.- Oxidoreductases,"['F19H6.4', 'F42F12.3', 'ZK1251.3']"
248,tyrosinase,1.-.-.- Oxidoreductases,['tyr-2']
249,xanthine dehydrogenase,1.-.-.- Oxidoreductases,['xdh-1']
250,"phosphoinositide kinase, FYVE-type zinc finger containing",1-phosphatidylinositol-3-phosphate 5-kinase family,['ppk-3']
251,phosphatidylinositol 4-kinase alpha,1-phosphatidylinositol 4-kinase family,['Y75B8A.24']
252,phosphatidylinositol 4-kinase beta,1-phosphatidylinositol 4-kinase family,['pifk-1']
253,DOT1 like histone lysine methyltransferase,2.1.1.43 Histone methyltransferases (HMTs),"['D1053.2', 'dot-1.2', 'dot-1.4', 'dot-1.3', 'dot-1.1', 'dot-1.5']"
254,lysine methyltransferase 2E,2.1.1.43 Histone methyltransferases (HMTs),"['set-24', 'set-26', 'set-9']"
255,SET and MYND domain containing 2,2.1.1.43 Histone methyltransferases (HMTs),['set-18']
256,thymidylate synthetase,2.1.1.- Methyltransferases,['tyms-1']
257,protein arginine methyltransferase 5 ,2.1.1.- Protein arginine N-methyltransferases,['prmt-5']
258,protein arginine methyltransferase 7 ,2.1.1.- Protein arginine N-methyltransferases,['prmt-7']
259,protein arginine methyltransferase 8,2.1.1.- Protein arginine N-methyltransferases,['prmt-1']
260,F-box protein 11,2.1.1.- Protein arginine N-methyltransferases,"['dre-1', 'BE0003N10.3']"
261,protein arginine methyltransferase 9,2.1.1.- Protein arginine N-methyltransferases,['prmt-9']
262,F-box protein 10,2.1.1.- Protein arginine N-methyltransferases,"['dre-1', 'BE0003N10.3']"
263,"phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase","2.1.2.- Hydroxymethyl-, formyl- and related transferases",['F38B6.4']
264,clock circadian regulator,2.3.1.48 Histone acetyltransferases (HATs),['aha-1']
265,elongator acetyltransferase complex subunit 3,2.3.1.48 Histone acetyltransferases (HATs),['elpc-3']
266,histone acetyltransferase 1,2.3.1.48 Histone acetyltransferases (HATs),['hat-1']
267,lysine acetyltransferase 5,2.3.1.48 Histone acetyltransferases (HATs),['dpff-1']
268,lysine acetyltransferase 6A,2.3.1.48 Histone acetyltransferases (HATs),['dpff-1']
269,lysine acetyltransferase 2A,2.3.1.48 Histone acetyltransferases (HATs),['baz-2']
270,lysine acetyltransferase 7,2.3.1.48 Histone acetyltransferases (HATs),['lsy-12']
271,lysine acetyltransferase 8,2.3.1.48 Histone acetyltransferases (HATs),['mys-2']
272,fatty acid synthase,2.3.1.-  Acyltransferases,"['fasn-1', 'F32H2.6']"
273,diacylglycerol O-acyltransferase 1,2.3.1.-  Acyltransferases,['mboa-2']
274,monoacylglycerol O-acyltransferase 2,2.3.1.-  Acyltransferases,"['dgat-2', 'K07B1.4', 'dgtr-1', 'Y53G8B.2']"
275,purine nucleoside phosphorylase,2.4.2.1 Purine-nucleoside phosphorylase,['K02D7.1']
276,"farnesyltransferase, CAAX box, alpha",2.5.1.58 Protein farnesyltransferase,['fnta-1']
277,"farnesyltransferase, CAAX box, beta",2.5.1.58 Protein farnesyltransferase,['fntb-1']
278,Branched chain amino acid transaminase 2,2.6.1.42 Branched-chain-amino-acid transaminase,"['bcat-1', 'Y44A6D.5']"
279,pyruvate kinase M1/2,2.7.1.40 Pyruvate kinases,"['pyk-1', 'pyk-2']"
280,pyruvate kinase L/R,2.7.1.40 Pyruvate kinases,"['pyk-1', 'pyk-2']"
281,Diacylglycerol lipase α,2-Acylglycerol ester turnover,['dagl-2']
282,Diacylglycerol lipase β,2-Acylglycerol ester turnover,"['B0035.13', 'C40H1.2', 'C40H1.7', 'C40H1.8', 'C40H1.9', 'F28H7.3', 'Y49E10.16', 'Y49E10.18', 'Y49E10.25', 'Y51H4A.5', 'ZK262.2', 'ZK262.3', 'C14E2.6', 'F25A2.1', 'F58B6.1', 'H41C03.2', 'K03H6.2', 'T08B1.4', 'T10B5.7', 'T21H3.1', 'Y46H3A.5', 'Y110A7A.7', 'Y54G2A.45', 'C39B5.14']"
283,αβ-Hydrolase 6,2-Acylglycerol ester turnover,['abhd-11.1']
284,αβ-Hydrolase 12,2-Acylglycerol ester turnover,"['F01D5.7', 'F01D5.8']"
285,asparaginase,3.1.1.- Carboxylic Ester Hydrolases,['C27A7.5']
286,carboxyl ester lipase,3.1.1.- Carboxylic Ester Hydrolases,"['ace-3', 'ace-4', 'C23H4.2', 'C23H4.3', 'C23H4.4', 'C23H4.7', 'E01G6.3', 'cest-1', 'T02B5.3', 'ZC376.1', 'ZC376.2', 'ZC376.3', 'B0238.1', 'B0238.7', 'C01B10.4', 'C01B10.10', 'C42D4.2', 'C52A10.1', 'C52A10.2', 'F56C11.6', 'T22D1.11']"
287,"lipase, gastric",3.1.1.- Carboxylic Ester Hydrolases,"['lipl-2', 'lipl-1', 'lipl-3', 'lipl-6', 'lipl-5']"
288,protein phosphatase methylesterase 1,3.1.1.- Carboxylic Ester Hydrolases,['B0464.9']
289,amylase alpha 2A,3.2.1.- Glycosidases,"['atgp-2', 'C50B6.7']"
290,"glucosidase alpha, acid",3.2.1.- Glycosidases,"['aagr-4', 'aagr-2']"
291,glucosylceramidase beta,3.2.1.- Glycosidases,"['gba-3', 'gba-1', 'gba-2', 'gba-4']"
292,maltase-glucoamylase,3.2.1.- Glycosidases,"['aagr-4', 'aagr-2']"
293,glutaminase,3.5.1.2 Glutaminases,"['glna-1', 'glna-2', 'glna-3']"
294,histone deacetylase 1,3.5.1.- Histone deacetylases (HDACs),"['hda-4', 'F43G6.4', 'hda-5', 'F43G6.17']"
295,histone deacetylase 2,3.5.1.- Histone deacetylases (HDACs),"['F43G6.4', 'hda-5', 'F43G6.17']"
296,histone deacetylase 3,3.5.1.- Histone deacetylases (HDACs),['hda-2']
297,histone deacetylase 4,3.5.1.- Histone deacetylases (HDACs),"['hda-4', 'F43G6.4', 'hda-5', 'F43G6.17']"
298,histone deacetylase 5,3.5.1.- Histone deacetylases (HDACs),"['hda-4', 'F43G6.4', 'hda-5', 'F43G6.17']"
299,histone deacetylase 6,3.5.1.- Histone deacetylases (HDACs),"['hda-6', 'hda-6']"
300,histone deacetylase 7,3.5.1.- Histone deacetylases (HDACs),"['hda-4', 'F43G6.4', 'hda-5', 'F43G6.17']"
301,histone deacetylase 8,3.5.1.- Histone deacetylases (HDACs),"['F43G6.4', 'hda-5', 'F43G6.17']"
302,histone deacetylase 9,3.5.1.- Histone deacetylases (HDACs),"['hda-4', 'F43G6.4', 'hda-5', 'F43G6.17']"
303,histone deacetylase 10,3.5.1.- Histone deacetylases (HDACs),['hda-10']
304,histone deacetylase 11,3.5.1.- Histone deacetylases (HDACs),['hda-11']
305,sirtuin 1,3.5.1.- Histone deacetylases (HDACs),['sir-2.1']
306,sirtuin 4,3.5.1.- Histone deacetylases (HDACs),"['sir-2.2', 'sir-2.3']"
307,sirtuin 6,3.5.1.- Histone deacetylases (HDACs),['sir-2.4']
308,ATPase family AAA domain containing 2,3.6.1.3 ATPases,"['cdc-48.1', 'cdc-48.2']"
309,ATPase family AAA domain containing 2B,3.6.1.3 ATPases,['lex-1']
310,3-ketodihydrosphingosine reductase,3-ketodihydrosphingosine reductase,['Y37E11AM.3']
311,FKBP prolyl isomerase 1A,5.2.-.- Cis-trans-isomerases,"['fkb-4', 'fkb-5']"
312,peptidylprolyl isomerase A,5.2.-.- Cis-trans-isomerases,"['cyn-1', 'cyn-2', 'cyn-3', 'cyn-7', 'cyn-9', 'cyn-1', 'cyn-2', 'cyn-3', 'cyn-7', 'cyn-9']"
313,"phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase",6.3.3.- Cyclo-ligases,['F38B6.4']
314,beta-secretase 1,A1: Pepsin,"['asp-1', 'asp-5', 'asp-15', 'asp-16', 'asp-17', 'asp-18', 'asp-12', 'asp-7', 'asp-8', 'asp-19']"
315,beta-secretase 2,A1: Pepsin,"['asp-1', 'asp-5', 'asp-15', 'asp-16', 'asp-17', 'asp-18', 'asp-12', 'asp-7', 'asp-8', 'asp-19']"
316,cathepsin D,A1: Pepsin,['asp-4']
317,cathepsin E,A1: Pepsin,"['asp-1', 'asp-5', 'asp-15', 'asp-16', 'asp-17', 'asp-18', 'asp-12', 'asp-7', 'asp-8', 'asp-19']"
318,progastricsin,A1: Pepsin,"['asp-1', 'asp-5', 'asp-15', 'asp-16', 'asp-17', 'asp-18', 'asp-12', 'asp-7', 'asp-8', 'asp-19']"
319,renin,A1: Pepsin,"['asp-1', 'asp-5', 'asp-15', 'asp-16', 'asp-17', 'asp-18', 'asp-12', 'asp-7', 'asp-8', 'asp-19']"
320,presenilin 1,A22: Presenilin,['sel-12']
321,presenilin 2,A22: Presenilin,['sel-12']
322,katanin catalytic subunit A1,AAA ATPases,['mei-1']
323,aarF domain containing kinase 2,ABC1-A subfamily,['Y32H12A.7']
324,aarF domain containing kinase 1,ABC1-B subfamily,['D2023.6']
325,coenzyme Q8B,ABC1-B subfamily,['coq-8']
326,choline O-acetyltransferase,Acetylcholine turnover,['cha-1']
327,acetylcholinesterase (Cartwright blood group),Acetylcholine turnover,"['ace-3', 'ace-4', 'C23H4.2', 'C23H4.3', 'C23H4.4', 'C23H4.7', 'E01G6.3', 'cest-1', 'T02B5.3', 'ZC376.1', 'ZC376.2', 'ZC376.3', 'B0238.1', 'B0238.7', 'C01B10.4', 'C01B10.10', 'C42D4.2', 'C52A10.1', 'C52A10.2', 'F56C11.6', 'T22D1.11']"
328,butyrylcholinesterase,Acetylcholine turnover,['ace-2']
329,N-acylsphingosine amidohydrolase 1,Acid ceramidase,"['asah-2', 'asah-1']"
330,Adenosine deaminase,Adenosine turnover,['C06G3.5']
331,Adenosine kinase,Adenosine turnover,['R07H5.8']
332,S-Adenosylhomocysteine hydrolase,Adenosine turnover,['ahcy-1']
333,5'-nucleotidase II,Adenosine turnover,['Y71H10B.1']
334,5'-nucleotidase III,Adenosine turnover,"['Y10G11A.1', 'F25B5.3']"
335,adenylyl cyclase 9,Adenylyl cyclases (ACs),['acy-1']
336,alkaline ceramidase 1,Alkaline ceramidases,['W02F12.2']
337,alkaline ceramidase 2,Alkaline ceramidases,['W02F12.2']
338,protein kinase C beta,Alpha subfamily,['tpa-1']
339,protein kinase C gamma,Alpha subfamily,"['pkc-2', 'tpa-1']"
340,L-Phenylalanine hydroxylase ,Amino acid hydroxylases,['pah-1']
341,L-Tyrosine hydroxylase ,Amino acid hydroxylases,['cat-2']
342,L-Tryptophan hydroxylase 1,Amino acid hydroxylases,['tph-1']
343,L-Tryptophan hydroxylase 2,Amino acid hydroxylases,['tph-1']
344,protein kinase AMP-activated non-catalytic subunit beta 1,AMPK subfamily,"['C01F6.2', 'aakb-1', 'aakb-2']"
345,protein kinase AMP-activated non-catalytic subunit beta 2,AMPK subfamily,"['C01F6.2', 'aakb-1', 'aakb-2']"
346,protein kinase AMP-activated non-catalytic subunit gamma 2,AMPK subfamily,"['aakg-4', 'aakg-2', 'aakg-3']"
347,protein kinase AMP-activated non-catalytic subunit gamma 3,AMPK subfamily,"['aakg-4', 'aakg-2', 'aakg-3']"
348,aurora kinase B,Aurora kinase (Aur) family,['air-2']
349,beta adrenergic receptor kinase 1,Beta-adrenergic receptor kinases (βARKs),"['grk-1', 'grk-2']"
350,bromodomain containing 1,Bromodomain kinase (BRDK) family,"['lin-49', 'phf-15']"
351,bromodomain containing 4,Bromodomain kinase (BRDK) family,"['baz-2', 'F13C5.2', 'pcaf-1']"
352,bromodomain containing 7,Bromodomain kinase (BRDK) family,['swsn-9']
353,bromodomain containing 8,Bromodomain kinase (BRDK) family,['F59E12.1']
354,bromodomain containing 9,Bromodomain kinase (BRDK) family,['swsn-9']
355,BUB1 mitotic checkpoint serine/threonine kinase,Bub family,"['bub-1', 'san-1']"
356,BUB1 mitotic checkpoint serine/threonine kinase B,Bub family,"['bub-1', 'san-1']"
357,TP53 regulating kinase,Bud32 family,['F52C12.6']
358,BRCA1 associated protein 1,C12: Ubiquitin C-terminal hydrolase,"['ubh-1', 'ubh-2', 'ubh-3']"
359,ubiquitin C-terminal hydrolase L1,C12: Ubiquitin C-terminal hydrolase,"['ubh-1', 'ubh-2', 'ubh-3']"
360,ubiquitin C-terminal hydrolase L3,C12: Ubiquitin C-terminal hydrolase,"['ubh-1', 'ubh-2', 'ubh-3', 'ubh-1', 'ubh-2', 'ubh-3']"
361,legumain,C13: Legumain,['T28H10.3']
362,Caspase 1,C14: Caspase,"['ced-3', 'csp-1', 'csp-2', 'csp-3']"
363,Caspase 2,C14: Caspase,"['ced-3', 'csp-2', 'csp-3']"
364,Caspase 3,C14: Caspase,"['ced-3', 'csp-2', 'csp-3']"
365,Caspase 4,C14: Caspase,"['ced-3', 'csp-1', 'csp-2', 'csp-3']"
366,Caspase 6,C14: Caspase,"['ced-3', 'csp-2', 'csp-3', 'ced-3', 'csp-2', 'csp-3']"
367,Caspase 7,C14: Caspase,"['ced-3', 'csp-2', 'csp-3']"
368,Caspase 8,C14: Caspase,"['ced-3', 'csp-1', 'csp-2', 'csp-3']"
369,Caspase 9,C14: Caspase,"['ced-3', 'csp-2', 'csp-3']"
370,Caspase 14,C14: Caspase,"['ced-3', 'csp-1', 'csp-2', 'csp-3']"
371,ubiquitin specific peptidase 2,C19: Ubiquitin-specific protease,['H34C03.2']
372,ubiquitin specific peptidase 14,C19: Ubiquitin-specific protease,['usp-14']
373,cathepsin B,C1: Papain,"['cpr-1', 'cpr-2', 'cpr-4', 'cpr-5', 'Y51A2D.1', 'Y51A2D.8', 'Y113G7B.15', 'C32B5.7', 'C32B5.13', 'K02E7.10', 'R09F10.1', 'Y71H2AR.2', 'Y71H2AM.25']"
374,cathepsin C,C1: Papain,"['cpr-1', 'cpr-2', 'cpr-4', 'cpr-5', 'Y51A2D.1', 'Y51A2D.8', 'Y113G7B.15', 'C32B5.7', 'C32B5.13', 'K02E7.10', 'R09F10.1', 'Y71H2AR.2', 'Y71H2AM.25']"
375,cathepsin F,C1: Papain,"['cpr-1', 'cpr-2', 'cpr-4', 'cpr-5', 'cpz-1', 'tag-196', 'F26E4.3', 'Y51A2D.1', 'Y51A2D.8', 'Y113G7B.15', 'C32B5.7', 'C32B5.13', 'K02E7.10', 'R09F10.1', 'Y71H2AR.2', 'Y71H2AM.25']"
376,cathepsin H,C1: Papain,['F15D4.4']
377,cathepsin K,C1: Papain,"['cpr-1', 'cpr-2', 'cpr-4', 'cpr-5', 'Y51A2D.1', 'Y51A2D.8', 'Y113G7B.15', 'C32B5.7', 'C32B5.13', 'K02E7.10', 'R09F10.1', 'Y71H2AR.2', 'Y71H2AM.25']"
378,cathepsin V,C1: Papain,"['cpr-1', 'cpr-2', 'cpr-4', 'cpr-5', 'cpz-1', 'tag-196', 'F26E4.3', 'Y51A2D.1', 'Y51A2D.8', 'Y113G7B.15', 'C32B5.7', 'C32B5.13', 'K02E7.10', 'R09F10.1', 'Y71H2AR.2', 'Y71H2AM.25']"
379,cathepsin S,C1: Papain,"['cpr-1', 'cpr-2', 'cpr-4', 'cpr-5', 'Y51A2D.1', 'Y51A2D.8', 'Y113G7B.15', 'C32B5.7', 'C32B5.13', 'K02E7.10', 'R09F10.1', 'Y71H2AR.2', 'Y71H2AM.25']"
380,cathepsin Z,C1: Papain,['cpz-2']
381,SUMO specific peptidase 6,C48: Ulp1 endopeptidase,['ulp-4']
382,SUMO specific peptidase 7,C48: Ulp1 endopeptidase,['ulp-4']
383,"SUMO peptidase family member, NEDD8 specific",C48: Ulp1 endopeptidase,['ulp-3']
384,autophagy related 4B cysteine peptidase,C54: Aut2 peptidase,['atg-4.1']
385,calcium/calmodulin dependent protein kinase I,CAMK1 family,['cmk-1']
386,calcium/calmodulin-dependent protein kinase II delta subunit,CAMK2 family,['unc-43']
387,serine/threonine kinase 33,CAMK-unique family,['K02E10.7']
388,carbonic anhydrase 1,Carbonic anhydrases,"['cah-1', 'cah-5', 'cah-6']"
389,carbonic anhydrase 4,Carbonic anhydrases,"['cah-1', 'cah-5', 'cah-6']"
390,carbonic anhydrase 5A,Carbonic anhydrases,"['cah-1', 'cah-5', 'cah-6']"
391,carbonic anhydrase 7,Carbonic anhydrases,"['cah-1', 'cah-5', 'cah-6']"
392,carbonic anhydrase 9,Carbonic anhydrases,"['cah-1', 'cah-5', 'cah-6']"
393,carbonic anhydrase 12,Carbonic anhydrases,"['cah-1', 'cah-5', 'cah-6']"
394,carbonic anhydrase 14,Carbonic anhydrases,"['cah-1', 'cah-5', 'cah-6']"
395,Pyruvate carboxylase,Carboxylases,['pyc-1']
396,Propionyl-CoA carboxylase α subunit,Carboxylases,['pcca-1']
397,Propionyl-CoA carboxylase β subunit,Carboxylases,['pccb-1']
398,casein kinase 1 alpha 1,Casein kinase 1 (CK1) family,['kin-19']
399,casein kinase 1 gamma 1,Casein kinase 1 (CK1) family,"['tag-191', 'C03C10.2', 'ttbk-5', 'C05C12.1', 'C08F8.6', 'C27D8.1', 'C28A5.6', 'C44C10.7', 'D2045.5', 'E02H4.6', 'F10G8.2', 'F16B12.7', 'ttbk-3', 'F35C11.3', 'K04C1.5', 'K08H2.5', 'K09E4.1', 'M05D6.1', 'ttbk-7', 'ttbk-4', 'Y38H8A.3', 'Y39G8C.2', 'Y111B2A.27', 'ZC373.3', 'ZK507.1', 'ZK507.3', 'ZK596.2', 'C17C3.11', 'C25H3.1', 'C34B2.3', 'C38C3.4', 'C39H7.1', 'ttbk-6', 'C49C8.1', 'C55B7.10', 'C56C10.6', 'D2024.1', 'F22F1.2', 'F22H10.1', 'F26A1.4', 'vrk-1', 'F33D11.7', 'ttbk-2', 'F36H12.9', 'F39F10.2', 'F39F10.3', 'F53C3.1', 'F54H5.2', 'F59A6.4', 'F59E12.3', 'K06H7.8', 'K09C6.2', 'K09C6.7', 'K09C6.8', 'K11C4.1', 'M04F3.3', 'R13H9.5', 'R13H9.6', 'T05A7.6', 'T09B4.7', 'T19D12.5', 'W09C3.1', 'Y47G6A.13', 'Y65B4A.9', 'Y69F12A.1', 'Y71F9AL.2', 'ZK354.2', 'ZK354.6']"
400,casein kinase 1 gamma 2,Casein kinase 1 (CK1) family,"['tag-191', 'C03C10.2', 'ttbk-5', 'C05C12.1', 'C08F8.6', 'C27D8.1', 'C28A5.6', 'C44C10.7', 'D2045.5', 'E02H4.6', 'F10G8.2', 'F16B12.7', 'ttbk-3', 'F35C11.3', 'K04C1.5', 'K08H2.5', 'K09E4.1', 'M05D6.1', 'ttbk-7', 'ttbk-4', 'Y38H8A.3', 'Y39G8C.2', 'Y111B2A.27', 'ZC373.3', 'ZK507.1', 'ZK507.3', 'ZK596.2', 'C17C3.11', 'C25H3.1', 'C34B2.3', 'C38C3.4', 'C39H7.1', 'ttbk-6', 'C49C8.1', 'C55B7.10', 'C56C10.6', 'D2024.1', 'F22F1.2', 'F22H10.1', 'F26A1.4', 'F33D11.7', 'ttbk-2', 'F36H12.9', 'F39F10.2', 'F39F10.3', 'F53C3.1', 'F54H5.2', 'F59A6.4', 'F59E12.3', 'K06H7.8', 'K09C6.2', 'K09C6.7', 'K09C6.8', 'K11C4.1', 'M04F3.3', 'R13H9.5', 'R13H9.6', 'T05A7.6', 'T09B4.7', 'T19D12.5', 'W09C3.1', 'Y47G6A.13', 'Y65B4A.9', 'Y69F12A.1', 'Y71F9AL.2', 'ZK354.2', 'ZK354.6']"
401,casein kinase 1 gamma 3,Casein kinase 1 (CK1) family,['csnk-1']
402,casein kinase 1 delta,Casein kinase 1 (CK1) family,['kin-20']
403,casein kinase 1 epsilon,Casein kinase 1 (CK1) family,['kin-20']
404,"casein kinase 2, alpha 1 polypeptide subunit",Casein kinase 2 (CK2) family,['kin-3']
405,"casein kinase 2, alpha prime polypeptide subunit",Casein kinase 2 (CK2) family,['kin-3']
406,"casein kinase 2, beta polypeptide subunit",Casein kinase 2 (CK2) family,['kin-10']
407,L-Phenylalanine hydroxylase ,Catecholamine turnover,['pah-1']
408,Tyrosine aminotransferase,Catecholamine turnover,['tatn-1']
409,L-Tyrosine hydroxylase ,Catecholamine turnover,['cat-2']
410,L-Aromatic amino-acid decarboxylase ,Catecholamine turnover,"['bas-1', 'basl-1']"
411,Dopamine beta-hydroxylase (dopamine beta-monooxygenase),Catecholamine turnover,['tbh-1']
412,Phenylethanolamine N-methyltransferase,Catecholamine turnover,"['anmt-3', 'anmt-1', 'anmt-2']"
413,Monoamine oxidase A,Catecholamine turnover,"['spr-5', 'lsd-1']"
414,Monoamine oxidase B,Catecholamine turnover,"['amx-1', 'spr-5', 'lsd-1']"
415,Catechol-O-methyltransferase,Catecholamine turnover,"['comt-2', 'comt-3', 'comt-4', 'comt-5']"
416,cell division cycle 7,CDC7 family,['cdc-7']
417,cyclin dependent kinase 1,CDK1 subfamily,['cdk-1']
418,cyclin dependent kinase 5,CDK5 subfamily,['cdk-2']
419,cyclin dependent kinase 7,CDK7 subfamily,['cdk-7']
420,cyclin dependent kinase 9,CDK9 subfamily,['cdk-9']
421,UDP-glucose ceramide glucosyltransferase,Ceramide glucosyltransferase,"['cgt-1', 'cgt-2', 'cgt-3']"
422,ceramide kinase,Ceramide kinase,"['sphk-1', 'cerk-1']"
423,ceramide synthase 1,Ceramide synthase,['lagr-1']
424,ceramide synthase 4,Ceramide synthase,"['hyl-1', 'hyl-2']"
425,TRPM6,ChaK subfamily,"['gon-2', 'trpl-5', 'trpl-2', 'trpl-3', 'trpl-4']"
426,TRPM7,ChaK subfamily,"['gon-2', 'trpl-5', 'trpl-2', 'trpl-3', 'trpl-4']"
427,chitinase acidic,Chitinases,"['cht-1', 'chil-1', 'chil-2', 'chil-3', 'chil-4', 'chil-5', 'chil-6', 'chil-7', 'chil-8', 'chil-12', 'chil-13', 'chil-15', 'chil-16', 'chil-17', 'chil-18', 'chil-19', 'chil-20', 'chil-21', 'chil-22', 'chil-23', 'R09D1.14', 'chil-25', 'chil-9', 'chil-11', 'lmd-4', 'lmd-5', 'chil-24', 'T01C4.8', 'T19H5.6']"
428,checkpoint kinase 2,CHK1 subfamily,"['chk-2', 'T08D2.7']"
429,CDC like kinase 1,CLK family,"['mbk-1', 'Y111B2A.1', 'Y73B3A.16', 'C16A11.10']"
430,CDC like kinase 2,CLK family,['madd-3']
431,CDC like kinase 3,CLK family,"['hpk-1', 'mbk-1', 'Y111B2A.1', 'Y73B3A.16', 'C16A11.10']"
432,CDC like kinase 4,CLK family,"['hpk-1', 'mbk-1', 'Y111B2A.1', 'Y73B3A.16', 'C16A11.10']"
433,CYP19A1,"CYP11, CYP17, CYP19, CYP20 and CYP21 families","['cyp-29A4', 'cyp-37B1', 'cyp-31A2', 'cyp-31A5', 'cyp-32A1', 'cyp-31A3', 'cyp-29A3']"
434,CYP4B1,CYP4 family,"['cyp-29A4', 'cyp-37B1', 'cyp-31A2', 'cyp-31A5', 'cyp-32A1', 'cyp-31A3', 'cyp-29A3']"
435,CYP4X1,CYP4 family,"['cyp-29A4', 'cyp-37B1', 'cyp-31A2', 'cyp-31A5', 'cyp-32A1', 'cyp-31A3', 'cyp-29A3']"
436,doublecortin like kinase 3,DCAMKL family,['F32D8.1']
437,Glutamic acid decarboxylase 1,Decarboxylases,"['tdc-1', 'unc-25']"
438,Glutamic acid decarboxylase 2,Decarboxylases,"['tdc-1', 'unc-25']"
439,Histidine decarboxylase,Decarboxylases,['hdl-2']
440,L-Arginine decarboxylase ,Decarboxylases,['F53F10.2']
441,L-Aromatic amino-acid decarboxylase ,Decarboxylases,"['bas-1', 'basl-1']"
442,Malonyl-CoA decarboxylase,Decarboxylases,['mlcd-1']
443,Ornithine decarboxylase,Decarboxylases,['F53F10.2']
444,Phosphatidylserine decarboxylase ,Decarboxylases,['psd-1']
445,S-Adenosylmethionine decarboxylase ,Decarboxylases,['smd-1']
446,protein kinase C alpha,Delta subfamily,['tpa-1']
447,"NG,NG-Dimethylarginine dimethylaminohydrolase 1",Dimethylarginine dimethylaminohydrolases,"['F38H4.5', 'T22B7.3']"
448,"NG,NG-Dimethylarginine dimethylaminohydrolase 2",Dimethylarginine dimethylaminohydrolases,"['F38H4.5', 'T22B7.3']"
449,dual specificity tyrosine phosphorylation regulated kinase 1A,Dyrk1 subfamily,"['mbk-1', 'Y111B2A.1', 'Y73B3A.16', 'C16A11.10']"
450,dual specificity tyrosine phosphorylation regulated kinase 1B,Dyrk1 subfamily,"['mbk-1', 'Y111B2A.1', 'Y73B3A.16', 'C16A11.10']"
451,dual specificity tyrosine phosphorylation regulated kinase 4,Dyrk1 subfamily,"['Y111B2A.1', 'Y73B3A.16', 'C16A11.10']"
452,dual specificity tyrosine phosphorylation regulated kinase 2,Dyrk2 subfamily,"['Y111B2A.1', 'Y73B3A.16', 'C16A11.10']"
453,dual specificity tyrosine phosphorylation regulated kinase 3,Dyrk2 subfamily,"['mbk-1', 'Y111B2A.1', 'Y73B3A.16', 'C16A11.10']"
454,cereblon,E3 ubiquitin ligase components,['M18.6']
455,eukaryotic elongation factor 2 kinase,eEF2K subfamily,['efk-1']
456,mitogen-activated protein kinase 15,Erk7 subfamily,['mapk-15']
457,mitogen-activated protein kinase 1,ERK subfamily,['mpk-1']
458,mitogen-activated protein kinase 7,ERK subfamily,"['mpk-2', 'F09C12.2', 'mpk-2', 'F09C12.2']"
459,protein kinase C epsilon,Eta subfamily,['tpa-1']
460,protein kinase C eta,Eta subfamily,['tpa-1']
461,serine/threonine kinase 39,FRAY subfamily,['gck-3']
462,Glutamic acid decarboxylase 1,GABA turnover,"['tdc-1', 'unc-25']"
463,Glutamic acid decarboxylase 2,GABA turnover,"['tdc-1', 'unc-25']"
464,aldehyde dehydrogenase 9 family member A1,GABA turnover,['alh-11']
465,4-aminobutyrate aminotransferase,GABA turnover,['gta-1']
466,aldehyde dehydrogenase 5 family member A1,GABA turnover,['alh-7']
467,DM1 protein kinase,GEK subfamily,"['kin-4', 'wts-1', 'M03C11.1', 'T24D5.4']"
468,CDC42 binding protein kinase gamma,GEK subfamily,['mrck-1']
469,CDC42 binding protein kinase alpha,GEK subfamily,['mrck-1']
470,CDC42 binding protein kinase beta,GEK subfamily,['mrck-1']
471,glycine cleavage system protein H,Glycine recycling,"['gcsh-1', 'gcsh-2']"
472,G protein-coupled receptor kinase 4,GRK4 subfamily,['grk-1']
473,G protein-coupled receptor kinase 5,GRK4 subfamily,"['grk-1', 'grk-2']"
474,G protein-coupled receptor kinase 6,GRK4 subfamily,['grk-1']
475,glycogen synthase kinase 3 alpha,GSK subfamily,['gsk-3']
